,specimen_id,annot_layer,clustering_1,clustering_2,cre,dendrite_type,morph,recon_status,structure_layer,x,y,clustering_3,ephys_cluster,me_type
475,482493761,,,14,Htr3a-Cre_NO152,aspiny,,,5,54.035683,22.923515,2,Inh_7,
476,482511164,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,7.893598,-60.54152,5,Inh_1,
477,482516216,4,,14,Htr3a-Cre_NO152,aspiny,BTC - TRI,Yes,2/3,26.348866,48.818413,2,Inh_2,
478,482516713,5,,1,Pvalb-IRES-Cre,aspiny,BC,Yes,5,69.83483,-31.961643,13,Inh_12,ME_Inh_10
479,482521571,,,16,Htr3a-Cre_NO152,aspiny,,,5,5.682555,-57.158195,5,Inh_1,
480,482644550,5,,4,Htr3a-Cre_NO152,aspiny,MULTI,Yes,5,89.23427,-2.2434385,10,Inh_8,
481,482645063,,,10,Htr3a-Cre_NO152,aspiny,,,2/3,11.829123,43.55288,3,Inh_3,
482,482649712,,,17,Htr3a-Cre_NO152,aspiny,,,1,7.4442058,-68.17095,5,Inh_1,
483,482652174,,,20,unlabeled,spiny,,,4,-67.71629,-5.4663534,7,Exc_3,
484,482654108,,,12,Htr3a-Cre_NO152,aspiny,,,1,25.111551,49.71739,4,Inh_2,
485,482658760,,,1,unlabeled,aspiny,,,2/3,68.98386,-26.679657,13,Inh_12,
486,482690728,5,,2,Sst-IRES-Cre,aspiny,BC,Yes,5,91.869514,-23.69592,11,Inh_11,
487,482692974,,,15,Sst-IRES-Cre,aspiny,,,5,56.08311,10.852637,1,Inh_6,
488,482726727,,,20,Nr5a1-Cre,spiny,,,4,-74.42287,0.47960532,7,Exc_3,
489,482726749,,,12,unlabeled,aspiny,,,4,21.176735,42.93996,2,Inh_3,
490,482735425,,,14,Sst-IRES-Cre,aspiny,,,5,54.66142,26.06246,2,Inh_7,
491,482744155,,,14,Sst-IRES-Cre,aspiny,,,2/3,58.215897,17.299702,2,Inh_7,
492,482764620,,,10,Htr3a-Cre_NO152,aspiny,,,5,47.721718,26.358994,2,Inh_3,
493,482772037,,,7,Htr3a-Cre_NO152,aspiny,,,2/3,11.928935,-0.7937993,3,Inh_3,
494,482773968,,,16,Htr3a-Cre_NO152,aspiny,,,5,13.661807,-67.96072,5,Inh_1,
495,482799345,,,5,unlabeled,aspiny,,,2/3,89.26774,1.4783143,10,Inh_9,
496,482809953,,,18,Nr5a1-Cre,spiny,,,4,-64.52325,21.570452,7,Exc_3,
497,482905575,,,19,Nr5a1-Cre,spiny,,,2/3,-53.0668,12.614885,7,Exc_3,
498,482910438,,,20,unlabeled,spiny,,,4,-76.5191,1.8250853,7,Exc_3,
499,483018019,,,7,Cux2-CreERT2,spiny,,,4,-30.302824,-0.48286834,7,Exc_3,
500,483019067,,,19,Cux2-CreERT2,spiny,,,4,-55.4339,21.160467,7,Exc_3,
501,483020137,4,,19,unlabeled,spiny,TUFTED,Yes,4,-50.765568,16.686255,7,Exc_3,ME_Exc_14
502,483024426,,,20,Nr5a1-Cre,spiny,,,4,-80.088455,-0.0099193,7,Exc_3,
503,483027960,,,20,Nr5a1-Cre,spiny,,,2/3,-79.89149,-0.94319385,7,Exc_3,
504,483057325,,,9,Cux2-CreERT2,spiny,,,4,-30.907957,-0.04112365,7,Exc_3,
505,483061182,4,,22,Cux2-CreERT2,spiny,TUFTED,Yes,4,-34.37201,6.8250375,7,Exc_3,ME_Exc_16
506,483068687,4,,21,unlabeled,spiny,TUFTED,Yes,4,-45.647217,-20.616009,7,Exc_3,ME_Exc_13
507,483083080,,,3,unlabeled,spiny,,,4,77.897736,20.849823,10,,
508,483083617,,,15,Sst-IRES-Cre,sparsely spiny,,,2/3,47.68547,8.506733,1,Inh_6,
509,483091861,,,21,unlabeled,spiny,,,6,-57.74347,-28.601023,7,Exc_3,
510,483092310,4,,21,Rbp4-Cre_KL100,spiny,TUFTED,Yes,4,-72.34598,-21.617373,7,Exc_3,ME_Exc_13
511,483099796,,,21,Cux2-CreERT2,spiny,,,5,-46.086697,-26.997543,7,Exc_3,
512,483101699,2/3,,23,Cux2-CreERT2,spiny,TUFTED,Yes,4,-61.672062,-17.743935,7,Exc_3,ME_Exc_17
513,483109334,,,21,Scnn1a-Tg2-Cre,spiny,,,4,-31.434376,-41.418995,7,Exc_3,
514,483111429,5,,1,unlabeled,aspiny,TRANSLAMINAR,Yes,5,73.128265,-26.988644,13,Inh_13,
515,484457747,,,14,unlabeled,aspiny,,,4,62.415947,14.736976,10,Inh_7,
516,484509440,,,20,Cux2-CreERT2,spiny,,,2/3,-74.90858,6.7522545,7,Exc_3,
517,484515166,,,19,Cux2-CreERT2,spiny,,,4,-65.38074,11.827851,7,Exc_3,
518,484559000,5,,18,unlabeled,spiny,TUFTED,Yes,5,-61.520428,34.569523,6,Exc_4,
519,484564503,4,,19,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-57.77096,12.447679,7,Exc_3,ME_Exc_14
520,484571248,5,,15,unlabeled,aspiny,BC,Yes,5,56.98485,-2.2007582,1,Inh_6,
521,484629749,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,71.631386,-19.36799,13,Inh_13,
522,484635029,2/3,,1,Pvalb-IRES-Cre,aspiny,TRANSLAMINAR,Yes,2/3,71.998726,-19.886879,13,Inh_12,
523,484659182,,,24,unlabeled,spiny,,,5,-6.6768804,-4.441273,7,Exc_3,
524,484679812,4,,20,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-77.46766,-5.656843,7,Exc_3,ME_Exc_14
525,484737013,,,21,Scnn1a-Tg2-Cre,spiny,,,5,-60.030975,-12.879472,7,Exc_3,
526,484738748,,,24,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-66.20357,-11.2698345,7,Exc_3,
527,484742372,5,,2,Pvalb-IRES-Cre,aspiny,BC,Yes,5,93.098434,-23.118896,13,Inh_11,
528,484742605,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,72.39902,-15.772351,13,Inh_12,
529,484770879,,,20,Rorb-IRES2-Cre,spiny,,,4,-39.2321,2.932108,7,Exc_3,
530,485048967,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,66.61041,-22.849543,13,Inh_12,
531,485053941,,,5,Pvalb-IRES-Cre,aspiny,,,4,86.481476,1.5909557,10,Inh_8,
532,485058595,4,,15,Sst-IRES-Cre,aspiny,MARTINOTTI,Yes,5,41.107197,4.660039,1,Inh_6,
533,485060618,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,69.48985,-22.512718,13,Inh_12,
534,485061364,,,2,Sst-IRES-Cre,aspiny,,,4,82.66466,-13.035859,13,Inh_12,
535,485161419,4,,23,unlabeled,spiny,TUFTED,Yes,4,-43.08324,-22.811556,7,Exc_3,ME_Exc_13
536,485182007,,,1,Pvalb-IRES-Cre,aspiny,,,5,71.24363,19.67398,13,Inh_12,
537,485182362,,,6,Ntsr1-Cre_GN220,spiny,,,6,-16.0272,38.423588,4,Exc_1,
538,485184849,2/3,,1,Pvalb-IRES-Cre,aspiny,BC,Yes,2/3,70.92475,-20.784807,13,Inh_12,ME_Inh_10
539,485245025,,,5,Pvalb-IRES-Cre,aspiny,,,2/3,89.89927,3.6430976,10,Inh_9,
540,485253111,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,80.749985,-16.802341,13,Inh_12,
541,485287282,,,14,Sst-IRES-Cre,aspiny,,,4,56.413807,22.278929,2,Inh_7,
542,485287944,,,22,Ntsr1-Cre_GN220,spiny,,,6,-17.908674,1.3483251,7,Exc_3,
543,485288679,,,22,Ntsr1-Cre_GN220,spiny,,,6,-5.1293545,5.0404058,7,Exc_3,
544,485339983,,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,No,6,-13.418571,16.722733,7,Exc_2,
545,485455219,,,14,Sst-IRES-Cre,aspiny,,,4,63.467922,23.544682,2,Inh_7,
546,485455249,,,14,Sst-IRES-Cre,aspiny,,,5,61.152138,25.527843,2,Inh_2,
547,485455285,,,14,Sst-IRES-Cre,aspiny,,,5,63.095123,25.305193,2,Inh_2,
548,485466109,2/3,,15,Sst-IRES-Cre,aspiny,MARTINOTTI,Yes,2/3,47.130802,-8.0187235,1,Inh_6,
549,485468180,2/3,,11,Nr5a1-Cre,spiny,NON - TUFTED,Yes,2/3,-14.513763,-10.814524,3,Exc_3,ME_Exc_17
550,485490864,,,24,Nr5a1-Cre,spiny,,,4,-18.77938,-33.374004,7,Exc_3,
551,485570335,,,23,Nr5a1-Cre,spiny,,,4,-64.14156,-10.316692,7,Exc_3,
552,485570372,,,19,Nr5a1-Cre,spiny,,,2/3,-79.67608,6.835723,7,Exc_3,
553,485574721,4,,23,Rbp4-Cre_KL100,spiny,TUFTED,Yes,5,-50.166378,-17.455204,7,Exc_3,ME_Exc_13
554,485574832,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-64.304955,35.745518,6,Exc_4,ME_Exc_1
555,485577686,,,9,Rbp4-Cre_KL100,spiny,,,4,-42.797905,11.183884,8,Exc_3,
556,485578197,,,8,Rbp4-Cre_KL100,spiny,,,5,-16.13706,23.939573,8,Exc_2,
557,485579168,,,8,Rbp4-Cre_KL100,spiny,,,5,-27.535532,20.933937,8,Exc_1,
558,485608017,,,19,Rbp4-Cre_KL100,spiny,,,4,-51.17347,15.197351,7,Exc_3,
559,485610263,,,23,Rbp4-Cre_KL100,spiny,,,4,-47.60204,-12.718375,7,Exc_3,
560,485630699,,,0,Pvalb-IRES-Cre,aspiny,,,4,85.81191,-35.00757,12,Inh_13,
561,485639243,,,5,Pvalb-IRES-Cre,aspiny,,,4,83.943184,7.5535746,10,Inh_9,
562,485834744,,,20,Rbp4-Cre_KL100,spiny,,,5,-66.03099,3.0353112,7,Exc_4,
563,485835016,4,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-62.107334,40.306004,6,Exc_4,ME_Exc_1
564,485835055,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-57.905598,36.028717,6,Exc_4,ME_Exc_1
565,485836906,4,,20,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-70.09879,0.9270145,7,Exc_3,ME_Exc_17
566,485837504,5,,19,Rorb-IRES2-Cre,spiny,TUFTED,Yes,5,-51.33369,-10.190922,7,Exc_3,ME_Exc_13
567,485838981,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-63.2381,31.530191,6,Exc_4,ME_Exc_1
568,485880739,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-61.107014,40.49918,6,Exc_4,ME_Exc_1
569,485884503,,,19,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-62.80061,5.12428,7,Exc_3,
570,485887209,,,20,Cux2-CreERT2,spiny,,,2/3,-81.22396,-0.6275021,7,Exc_3,
571,485889190,5,,20,Rorb-IRES2-Cre,spiny,TUFTED,No,4,-71.36375,-2.093755,7,Exc_3,
572,485905391,5,,3,unlabeled,aspiny,MULTI,Yes,5,76.28027,18.321264,10,Inh_9,
573,485905411,,,8,Ntsr1-Cre_GN220,spiny,,,6,-9.990244,19.794382,7,Exc_2,
574,485909730,4,,24,Cux2-CreERT2,spiny,TUFTED,Yes,5,-40.67507,-16.65237,7,Exc_3,ME_Exc_14
575,485911892,5,,22,unlabeled,spiny,CORTICO-CORTICO TYPE,Yes,5,-42.76625,-35.74662,7,Exc_3,ME_Exc_6
576,485911966,,,20,Cux2-CreERT2,spiny,,,4,-64.86458,19.93526,7,Exc_3,
577,485912047,4,,19,Cux2-CreERT2,spiny,TUFTED,Yes,4,-60.499096,3.5317261,7,Exc_3,ME_Exc_13
578,485931158,4,,19,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-50.87851,7.5025363,7,Exc_3,ME_Exc_16
579,485932822,,,9,Cux2-CreERT2,spiny,,,4,-30.818008,24.21382,8,Exc_2,
580,485934207,,,19,unlabeled,spiny,,,5,-51.651466,9.758292,7,Exc_4,
581,485938494,,,8,Ntsr1-Cre_GN220,spiny,TUFTED,Yes,6,-15.783304,17.041615,7,Exc_2,
582,485954440,,,20,Cux2-CreERT2,spiny,,,4,-65.47862,-1.7991129,7,Exc_3,
583,485955037,,,19,unlabeled,spiny,,,4,-55.723614,21.09026,7,Exc_3,
584,485955227,,,19,Cux2-CreERT2,spiny,,,5,-45.853508,7.502469,7,Exc_3,
585,485955982,,,24,unlabeled,spiny,,,5,-15.678209,-4.1904726,7,Exc_3,
586,485956826,,,24,Rbp4-Cre_KL100,spiny,,,5,-17.39773,-5.5604773,7,Exc_3,
587,485958978,,,19,Cux2-CreERT2,spiny,CORTICO-THALAMIC TYPE,Yes,4,-59.23244,15.576219,7,Exc_3,
588,486025194,4,,19,Rbp4-Cre_KL100,spiny,TUFTED,Yes,5,-61.435745,17.93353,7,Exc_3,ME_Exc_13
589,486029942,,,19,Cux2-CreERT2,spiny,,,4,-63.547253,17.049936,7,Exc_3,
590,486052980,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-61.404533,35.839886,6,Exc_4,ME_Exc_1
591,486054618,,,9,Rbp4-Cre_KL100,spiny,,,5,-29.550438,20.544575,8,Exc_1,
592,486106720,,,21,Cux2-CreERT2,spiny,,,4,-55.57056,-2.283842,7,Exc_3,
593,486108147,,,20,Cux2-CreERT2,spiny,,,4,-62.382996,-4.0493364,7,Exc_3,
594,486110216,5,,6,Rbp4-Cre_KL100,spiny,NON - TUFTED,Yes,5,-16.681593,31.020548,4,Exc_1,ME_Exc_5
595,486111903,5,,18,unlabeled,spiny,TUFTED,Yes,5,-63.470913,43.430866,6,Exc_4,ME_Exc_1
596,486132712,4,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,4,-60.725292,39.835827,6,Exc_4,ME_Exc_1
597,486146717,4,,21,Cux2-CreERT2,spiny,TUFTED,Yes,4,-49.309795,-30.32217,7,Exc_3,ME_Exc_13
598,486146828,,,20,unlabeled,spiny,,,4,-72.02776,-6.898458,7,Exc_3,
599,486175203,,,20,Cux2-CreERT2,spiny,,,2/3,-67.2147,-7.085293,7,Exc_3,
600,486176465,,,21,Rbp4-Cre_KL100,spiny,,,5,-41.975136,-37.360565,7,Exc_3,
601,486178939,,,20,Rbp4-Cre_KL100,spiny,,,5,-21.094662,7.126521,7,Exc_3,
602,486191673,,,8,Rbp4-Cre_KL100,spiny,,,4,-13.096819,30.48,4,Exc_1,
603,486196663,,,20,Cux2-CreERT2,spiny,,,4,-76.52148,5.199068,7,Exc_3,
604,486198953,,,9,Cux2-CreERT2,spiny,,,4,-17.430515,24.822956,8,Exc_3,
605,486235288,,,21,Cux2-CreERT2,spiny,,,5,-55.92634,-18.149376,7,Exc_3,
606,486236426,,,18,Rbp4-Cre_KL100,spiny,,,4,-63.337097,39.190098,6,Exc_4,
607,486239338,4,,21,Cux2-CreERT2,spiny,TUFTED,Yes,4,-61.980923,-5.019757,7,Exc_3,ME_Exc_17
608,486246801,,,6,Rbp4-Cre_KL100,spiny,,,5,-27.701155,23.844316,8,Exc_1,
609,486262299,2/3,,8,Cux2-CreERT2,spiny,WIDE,Yes,2/3,-52.372726,6.591664,8,Exc_1,ME_Exc_7
610,486264574,,,19,Cux2-CreERT2,spiny,,,4,-43.37726,5.804111,7,Exc_3,
611,486352114,,,4,Sst-IRES-Cre,aspiny,,,5,83.8089,1.793805,10,Inh_8,
612,486466923,,,19,Rorb-IRES2-Cre,spiny,,,4,-42.487473,7.1362724,7,Exc_3,
613,486472847,,,24,Rorb-IRES2-Cre,spiny,,,4,-71.74015,-12.17638,7,Exc_3,
614,486500736,,,9,Rorb-IRES2-Cre,spiny,,,4,-42.519627,12.674594,8,Exc_3,
615,486502127,4,,24,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-36.9467,-22.286507,7,Exc_3,ME_Exc_17
616,486508983,,,22,Rorb-IRES2-Cre,spiny,,,4,-18.994043,-13.1918545,7,Exc_3,
617,486509644,,,24,Rorb-IRES2-Cre,spiny,,,4,-19.023298,-6.878573,7,Exc_3,
618,486510127,,,19,Nr5a1-Cre,spiny,,,2/3,-52.69393,14.768832,7,Exc_3,
619,486513293,,,1,unlabeled,aspiny,,,2/3,92.17442,-0.9427513,13,Inh_12,
620,486514107,,,3,unlabeled,aspiny,,,4,70.22979,20.912273,10,Inh_9,
621,486557574,,,10,Htr3a-Cre_NO152,aspiny,,,4,26.572546,40.91821,2,Inh_3,
622,486560376,4,,19,Cux2-CreERT2,spiny,TUFTED,Yes,4,-52.097477,17.832073,7,Exc_3,ME_Exc_16
623,486753754,,,20,Cux2-CreERT2,spiny,,,2/3,-67.32711,13.216314,7,Exc_3,
624,486754703,,,2,Pvalb-IRES-Cre,aspiny,,,2/3,97.658936,-16.27511,11,Inh_11,
625,486755781,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,74.72881,-41.95511,13,Inh_12,
626,486756093,,,20,Cux2-CreERT2,spiny,,,4,-70.57062,-1.4923146,7,Exc_3,
627,486776965,,,19,Cux2-CreERT2,spiny,,,2/3,-44.117508,3.2185247,7,Exc_3,
628,486777819,,,1,Pvalb-IRES-Cre,aspiny,,,4,70.62013,-30.288088,13,Inh_12,
629,486783119,5,,1,Pvalb-IRES-Cre,aspiny,MULTI,Yes,5,78.85864,1.8039883,13,Inh_12,
630,486791945,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,76.2246,-45.155216,9,Inh_10,
631,486875162,,,10,Htr3a-Cre_NO152,aspiny,,,2/3,24.07407,39.61075,2,Inh_3,
632,486893033,4,,20,Scnn1a-Tg3-Cre,spiny,TUFTED,Yes,4,-77.15203,-19.188873,7,Exc_3,ME_Exc_13
633,486896849,4,,1,Pvalb-IRES-Cre,aspiny,BC,Yes,4,69.814575,-20.122076,13,Inh_12,ME_Inh_10
634,486921382,,,14,Htr3a-Cre_NO152,aspiny,,,4,57.58787,22.726706,2,Inh_7,
635,486941367,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,12.517032,-69.03559,5,Inh_1,
636,487099387,2/3,,10,Htr3a-Cre_NO152,aspiny,BTC - TRI,Yes,2/3,13.366574,43.244576,3,Inh_3,ME_Inh_1
637,487155664,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,10.404458,-57.772182,5,Inh_1,
638,487158599,,,10,Htr3a-Cre_NO152,aspiny,,,2/3,29.075993,46.369736,2,Inh_3,
639,487176969,5,,3,Htr3a-Cre_NO152,aspiny,MULTI,Yes,5,-9.897336,39.67041,3,Inh_3,
640,487306716,,,5,Pvalb-IRES-Cre,aspiny,,,6,84.55446,9.824092,10,Inh_9,
641,487323089,,,0,Pvalb-IRES-Cre,aspiny,,,4,76.56708,-39.67755,9,Inh_10,
642,487352877,,,1,unlabeled,aspiny,,,4,68.75369,-28.585018,13,Inh_11,
643,487353993,,,21,Cux2-CreERT2,spiny,,,4,-34.199192,-15.825316,7,Exc_3,
644,487358945,,,21,Cux2-CreERT2,spiny,,,5,-48.35501,2.1368454,7,Exc_3,
645,487359276,,,1,Pvalb-IRES-Cre,aspiny,,,5,74.474884,-13.253638,13,Inh_12,
646,487400838,,,1,Pvalb-IRES-Cre,aspiny,,,5,73.411385,-14.61248,13,Inh_12,
647,487405644,,,2,Pvalb-IRES-Cre,aspiny,,,4,76.98905,-22.02633,12,Inh_13,
648,487445455,,,9,Cux2-CreERT2,spiny,,,5,-40.586086,14.748928,8,Exc_3,
649,487446992,,,19,Cux2-CreERT2,spiny,,,4,-57.584465,8.582262,7,Exc_3,
650,487447111,,,21,Cux2-CreERT2,spiny,,,4,-48.893032,-26.10972,7,Exc_3,
651,487537399,,,1,Pvalb-IRES-Cre,aspiny,,,5,100.98253,-20.557995,13,Inh_12,
652,487594856,,,2,Pvalb-IRES-Cre,aspiny,,,5,95.39946,-19.493053,11,Inh_11,
653,487601493,4,,23,Cux2-CreERT2,spiny,TUFTED,Yes,4,-49.255623,-16.51811,7,Exc_3,ME_Exc_13
654,487640196,,,3,Pvalb-IRES-Cre,aspiny,,,4,74.922806,19.952106,10,Inh_9,
655,487659462,,,24,Cux2-CreERT2,spiny,,,5,-31.78057,-9.995005,7,Exc_3,
656,487661754,2/3,,8,Cux2-CreERT2,spiny,WIDE,Yes,2/3,-41.31559,25.809385,7,Exc_3,ME_Exc_7
657,487663469,,,18,Rbp4-Cre_KL100,spiny,,,5,-58.184956,36.819874,6,Exc_4,
658,487664070,,,23,Rbp4-Cre_KL100,spiny,,,5,-63.04125,-16.486643,7,Exc_3,
659,487664663,5,,13,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-0.29217237,35.160698,7,Exc_3,ME_Exc_1
660,487667205,4,,3,Pvalb-IRES-Cre,aspiny,BC,Yes,4,74.933556,22.046669,10,Inh_9,
661,488117124,4,,23,Rbp4-Cre_KL100,spiny,TUFTED,Yes,4,-59.578407,-14.958243,7,Exc_3,ME_Exc_13
662,488230133,,,4,Pvalb-IRES-Cre,aspiny,,,2/3,89.887085,-2.7714057,10,Inh_8,
663,488359338,,,8,Rbp4-Cre_KL100,spiny,,,4,-28.115656,23.332888,8,Exc_1,
664,488380827,,,8,Rbp4-Cre_KL100,spiny,,,5,-28.079681,19.758444,8,Exc_1,
665,488419491,,,19,Rbp4-Cre_KL100,spiny,,,5,-51.368145,19.655859,7,Exc_3,
666,488420599,4,,22,Rbp4-Cre_KL100,spiny,TUFTED,Yes,4,-43.874702,-13.827676,7,Exc_3,ME_Exc_15
667,488426904,,,19,Ntsr1-Cre_GN220,spiny,,,6,-16.303339,17.436039,7,Exc_3,
668,488428837,,,24,Ntsr1-Cre_GN220,spiny,,,6,-30.129616,40.675224,7,Exc_3,
669,488430421,,,15,Ntsr1-Cre_GN220,spiny,,,6,-30.96051,15.469486,1,Exc_3,
670,488430487,,,8,Ntsr1-Cre_GN220,spiny,,,6,-14.762661,18.286121,7,Exc_2,
671,488432250,,,24,Ntsr1-Cre_GN220,spiny,,,6,-11.276032,-33.30925,7,Exc_3,
672,488434725,,,23,Scnn1a-Tg3-Cre,spiny,,,4,-66.68788,-12.188064,7,Exc_3,
673,488438177,,,1,Pvalb-IRES-Cre,aspiny,,,6,74.20195,17.011677,10,Inh_9,
674,488440436,,,0,Pvalb-IRES-Cre,aspiny,,,5,86.75623,-31.276175,12,Inh_13,
675,488440893,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,77.79665,-14.093248,13,Inh_12,
676,488448839,,,18,Ntsr1-Cre_GN220,spiny,,,6,-54.835564,33.29786,6,Exc_3,
677,488450754,,,3,unlabeled,aspiny,,,4,75.889534,24.16369,10,Inh_9,
678,488462885,,,7,unlabeled,spiny,,,6,-29.980923,38.187313,3,Exc_3,
679,488467273,,,22,unlabeled,spiny,,,5,-34.33652,-4.8820496,7,Exc_3,
680,488471111,,,19,unlabeled,spiny,,,4,-61.026085,17.475218,7,Exc_3,
681,488473535,,,1,unlabeled,aspiny,,,2/3,75.56592,-24.974426,12,Inh_13,
682,488491186,,,1,unlabeled,aspiny,,,4,94.01507,0.51936173,13,Inh_12,
683,488491756,,,3,unlabeled,aspiny,,,4,71.80439,19.852367,10,Inh_2,
684,488493019,,,5,unlabeled,aspiny,,,5,83.23156,9.494382,10,Inh_9,
685,488495740,,,11,unlabeled,aspiny,,,4,-31.428864,44.970646,3,Inh_3,
686,488496181,,,1,unlabeled,aspiny,,,5,73.75337,-17.916088,13,Inh_12,
687,488497498,,,1,Pvalb-IRES-Cre,aspiny,,,5,89.04691,4.7371492,10,Inh_9,
688,488501071,2/3,,1,Pvalb-IRES-Cre,aspiny,BC,Yes,2/3,78.967766,-15.294282,13,Inh_12,ME_Inh_12
689,488501165,,,24,unlabeled,spiny,,,5,-40.895138,-4.8760943,7,Exc_3,
690,488501487,,,3,Pvalb-IRES-Cre,aspiny,,,4,74.386925,19.99708,10,Inh_9,
691,488504814,6a,,1,unlabeled,aspiny,DBC,Yes,6,71.82529,-15.275818,13,Inh_12,ME_Inh_9
692,488543754,,,15,unlabeled,aspiny,,,4,59.519176,11.701682,1,Inh_6,
693,488569196,,,24,unlabeled,spiny,,,5,4.6223593,-1.2967081,7,Exc_3,
694,488674910,6a,,4,unlabeled,aspiny,MULTI,Yes,6,75.39806,4.113155,1,Inh_8,
695,488675026,,,22,Ntsr1-Cre_GN220,spiny,,,6,-13.4463215,9.123747,7,Exc_3,
696,488676149,,,7,Ntsr1-Cre_GN220,spiny,,,6,-22.013254,-2.3944042,7,Exc_3,
697,488677318,,,15,Sst-IRES-Cre,aspiny,,,5,60.363514,-0.079845004,1,Inh_6,
698,488677942,,,14,Sst-IRES-Cre,aspiny,,,2/3,59.201714,21.052763,2,Inh_7,
699,488677994,2/3,,0,Sst-IRES-Cre,aspiny,MARTINOTTI,Yes,2/3,74.79714,-22.589699,12,Inh_13,ME_Inh_15
700,488679042,5,,18,unlabeled,spiny,TUFTED,Yes,5,-64.2779,34.407284,6,Exc_4,ME_Exc_1
701,488680211,6a,,11,unlabeled,spiny,CORTICO-THALAMIC TYPE,Yes,6,-7.4205036,19.163464,3,Exc_3,ME_Exc_3
702,488680917,5,,18,unlabeled,spiny,THICK TUFTED,Yes,5,-66.59392,36.20406,6,Exc_4,ME_Exc_1
703,488681087,,,14,unlabeled,aspiny,,,5,61.781506,12.487046,1,Inh_7,
704,488683322,,,2,unlabeled,aspiny,,,5,60.554256,-5.750124,1,Inh_6,
705,488683425,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-59.915657,33.84555,6,Exc_4,ME_Exc_1
706,488685185,,,1,Pvalb-IRES-Cre,aspiny,,,4,76.07174,-4.088414,10,Inh_12,
707,488686369,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,8.965257,-58.616726,5,Inh_1,
708,488687042,,,0,Pvalb-IRES-Cre,aspiny,,,5,86.226166,-36.958115,9,Inh_10,
709,488687894,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-12.920081,22.863682,8,Exc_2,ME_Exc_3
710,488688344,,,6,Ntsr1-Cre_GN220,spiny,,,6,-9.760856,49.301353,4,Exc_1,
711,488688374,,,22,unlabeled,spiny,,,6,-39.19387,-6.851242,7,Exc_3,
712,488688580,,,5,Pvalb-IRES-Cre,aspiny,,,5,83.796776,10.362902,10,Inh_9,
713,488689365,,,21,Cux2-CreERT2,spiny,,,5,-39.904667,5.6043644,7,Exc_3,
714,488689403,,,18,unlabeled,spiny,,,4,-53.365265,37.93433,6,Exc_4,
715,488695444,5,,23,Rorb-IRES2-Cre,spiny,TUFTED,Yes,5,-51.553383,-14.961616,7,Exc_3,ME_Exc_13
716,488697163,5,,24,unlabeled,spiny,CORTICO-CORTICO TYPE,Yes,5,-37.931885,-19.220081,7,Exc_3,ME_Exc_6
717,488697964,,,0,unlabeled,aspiny,,,5,82.87193,-34.080574,9,Inh_10,
718,488698341,5,,18,unlabeled,spiny,TUFTED,Yes,5,-61.53376,42.30384,6,Exc_4,ME_Exc_1
719,488699635,,,10,unlabeled,aspiny,,,4,-27.07096,45.068096,3,Inh_3,
720,488707768,,,1,Pvalb-IRES-Cre,aspiny,,,4,90.03824,-14.255481,13,Inh_12,
721,488711144,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,70.79292,-18.203222,13,Inh_12,
722,488712472,,,1,unlabeled,aspiny,,,2/3,90.73536,-37.076508,13,Inh_12,
723,489259263,,,20,Cux2-CreERT2,spiny,,,4,-70.794235,-4.9458942,7,Exc_3,
724,489719193,,,5,Pvalb-IRES-Cre,aspiny,,,4,82.43322,5.373604,10,Inh_9,
725,489731121,,,19,Nr5a1-Cre,spiny,,,4,-47.61545,9.286588,7,Exc_3,
