"sample_id","cre_label","Kcnc1","Kcnd1","Kcnd2","Kcnd3","Kcnab1","Kcnip1","Kcnip2","Hcn1","Hcn2","Cacna1g","Scn8a"
"LS-15359_S46_E1-50","Rbp4-Cre_KL100",0,0,6.02920352895711,3.68463293348358,7.05322054529494,0,5.92476048283781,3.27287613270333,1.49792429419943,2.47531878026363,6.78143244450763
"LS-15359_S47_E1-50","Rbp4-Cre_KL100",5.43088871598553,0,6.40465846968456,4.49974818116675,6.00466002770056,0,1.91542126029478,0,0,4.53467892955105,7.12527886057094
"LS-15359_S48_E1-50","Rbp4-Cre_KL100",1.62695158794519,0,6.12770956577833,0,2.86111980035178,0,4.25558933347809,6.1978003794367,2.37217031727362,0,7.1530796460921
"LS-15360_S01_E1-50","Rbp4-Cre_KL100",0,0,7.55500605972955,2.55443686487814,7.46334224554382,0,0,7.20789998328334,0,4.12524080026747,5.48766095020207
"LS-15360_S02_E1-50","Rbp4-Cre_KL100",0.612560727637949,0,4.1640671075972,5.26891780270096,8.71223738803085,0,0,7.87856598876214,1.37123097601981,4.36260416605191,7.73907989723997
"LS-15360_S03_E1-50","Rbp4-Cre_KL100",1.53402249254207,0,5.67032859210514,0,7.79154625644486,0,0,7.51576655857673,4.531012338716,3.83506006312916,7.30707768154251
"LS-15360_S05_E1-50","Rbp4-Cre_KL100",0,0,4.65171182078419,5.68377192970054,7.64220457252626,0,0.773909448154949,5.32352631481312,2.73967018140265,1.27488426944734,7.53031527079811
"LS-15360_S06_E1-50","Rbp4-Cre_KL100",0.764851499571227,0,7.03397669315441,2.37717110310156,7.57879582155801,0,0,8.12917398403209,1.92477653774241,5.6422295307129,7.04928961499792
"LS-15360_S07_E1-50","Rbp4-Cre_KL100",4.93244658779946,0,3.4666090898184,7.07526892849235,6.6480592779779,0,5.95320935339554,6.20745850108417,4.3562350193996,0.703480699555141,6.59277375971362
"LS-15360_S08_E1-50","Rbp4-Cre_KL100",4.61675824848533,0,6.96067106416475,6.35868370235685,7.86467760219709,0,5.23303311923022,2.09380479833484,0,5.73605225512019,6.20096071485985
"LS-15360_S09_E1-50","Rbp4-Cre_KL100",0,0,1.01772528127576,5.03414724642633,7.71454571757558,0,0,7.0405890657535,2.02650691890497,0,7.09025611900909
"LS-15360_S10_E1-50","Rbp4-Cre_KL100",0,0,7.27757493384293,5.07560859181031,7.52545771771292,0,0,8.65244028928698,4.08723474599164,4.68499369260358,8.16375116386229
"LS-15360_S11_E1-50","Rbp4-Cre_KL100",0,0,7.45467838038866,5.71738589801328,4.13844852373678,0,0,1.12864843077559,3.0213425735087,0,8.167663661372
"LS-15360_S12_E1-50","Rbp4-Cre_KL100",0.653679122564817,3.26267734038146,4.80421998505362,5.04866330644901,0,0,0,0,4.13931179645297,0,6.38434676762695
"LS-15360_S13_E1-50","Rbp4-Cre_KL100",6.1028487219026,0,6.38069245408965,0,5.32622747207635,0.663455176173897,4.49845772748348,6.68898444381143,0,4.73824579557212,8.0745741023675
"LS-15360_S14_E1-50","Rbp4-Cre_KL100",0,0,6.35227154647178,6.03133213272652,0,0,0,2.68521332089364,3.13087413808355,0,7.054350827045
"LS-15360_S15_E1-50","Rbp4-Cre_KL100",4.23831191009946,0,4.23831191009946,6.21742830946533,7.21391812901177,0,1.18694354605951,0,1.54351986251357,2.75384953236644,7.57915107323063
"LS-15360_S18_E1-50","Rbp4-Cre_KL100",0,0,6.54633956217853,6.7962472390226,5.31300318314931,0,0,7.68400998546165,3.19512584619361,1.89512061223647,5.75571144636412
"LS-15360_S19_E1-50","Rbp4-Cre_KL100",0,0,4.59229540295569,0.988359336998548,0.988359336998548,0,0,5.69131831662996,3.73325609241512,0,6.92518202473486
"LS-15360_S20_E1-50","Rbp4-Cre_KL100",0,0,6.53890738652648,5.14950012179118,4.43131020739279,0,0,8.10717034692811,1.14425073328465,4.62065121390994,8.13538853611593
"LS-15360_S21_E1-50","Rbp4-Cre_KL100",0,0,4.63892149424775,5.34447223253549,6.67418858693271,0,0,3.30488750429104,2.53179985670744,5.43839487845453,7.99536239948051
"LS-15360_S22_E1-50","Rbp4-Cre_KL100",4.09767845071479,0,6.39269753432191,6.72499424192264,7.89467107297767,0,0,9.38804596282568,5.50246452197486,6.77893682770955,8.37976190258758
"LS-15360_S23_E1-50","Rbp4-Cre_KL100",1.29888213336392,0,5.94499519876179,4.32084290423385,7.96575586249815,0,1.29888213336392,7.90112159519789,2.77431829765872,3.96382705163478,8.26185967171469
"LS-15360_S24_E1-50","Rbp4-Cre_KL100",5.34140145029023,0,5.55539070206754,2.08449862477228,3.80375472318575,0,2.08449862477228,4.88377892819622,4.48493896965408,0,7.81982530928549
"LS-15360_S25_E1-50","Rbp4-Cre_KL100",2.71966025473122,0,2.18760183818082,5.91712722190696,7.29400515612566,0,0,0,3.01987128987874,3.92807695694693,8.05050758113189
"LS-15360_S26_E1-50","Rbp4-Cre_KL100",0,0,5.78173915693044,0,5.64685564478501,0,0,8.2972120822396,3.2353960726215,4.36748461265257,7.06157063758309
"LS-15360_S27_E1-50","Rbp4-Cre_KL100",3.08485673437276,3.832088926843,5.81432816813013,1.72376478360108,7.0091562469442,0,6.11921962078173,0,4.09767860713603,4.62090681923122,7.42622850630612
"LS-15360_S28_E1-50","Rbp4-Cre_KL100",4.39679480462806,0,8.16368581909715,5.96762134506697,0,0,7.1157126436477,7.53174793486613,4.29876551561659,0,9.08601495172509
"LS-15360_S29_E1-50","Rbp4-Cre_KL100",0,0,7.05467344114179,0,6.83252990819824,0,0,8.59426140686354,3.80071082154632,3.26660401090397,7.97700547371878
"LS-15360_S30_E1-50","Rbp4-Cre_KL100",5.12444479736746,0,5.20026891160176,6.24160563836454,6.58114642765397,0,0,4.77364325166176,3.29048854296559,3.38016071109241,6.90950109666458
"LS-15360_S31_E1-50","Rbp4-Cre_KL100",5.22203096227387,0,3.30439353606831,0,7.04183796969525,0,0,0,2.33227767349864,0,7.98211666986794
"LS-15360_S32_E1-50","Rbp4-Cre_KL100",6.14020593738686,0,6.62780714253127,4.5772696970621,0,0,0,7.10139065630388,2.22019950975594,2.88835607787007,6.85002218935713
"LS-15360_S33_E1-50","Rbp4-Cre_KL100",4.99531053577976,0,7.56841086324298,5.75132314770126,7.2677942367069,0,2.6988073203629,5.85763864194918,2.97559567330899,4.47793739488826,6.66164775317005
"LS-15360_S34_E1-50","Rbp4-Cre_KL100",5.78772775116336,0,2.87580495851065,2.38591446135479,4.27171859793533,0,6.94925222726102,4.32339745153699,1.93275440265424,5.84188964938128,7.73021574792531
"LS-15360_S35_E1-50","Rbp4-Cre_KL100",0,0,6.36088787441306,3.43580853968458,5.23520517643645,0,0,8.45115047982353,1.20758884604742,3.60061027600975,7.85062181140711
"LS-15360_S36_E1-50","Rbp4-Cre_KL100",0,0,5.34019621844875,3.6974004796771,2.37585263992329,0,1.99753110665859,8.65564086965099,4.6056515436145,0,8.13524670201577
"LS-15360_S37_E1-50","Rbp4-Cre_KL100",3.56226538376954,0,3.56226538376954,3.30809384468482,8.11395862683917,0,0,7.04466008426913,2.60604507932949,3.10977602914679,7.46390988274757
"LS-15360_S38_E1-50","Rbp4-Cre_KL100",3.22365746046568,0,5.58706522792956,3.22365746046568,3.93543619033106,0,0,3.02677794712438,3.99055312688904,2.66957250782488,8.07529803851576
"LS-15360_S39_E1-50","Rbp4-Cre_KL100",0,0,6.05422105462799,1.60660648223845,8.14249544671613,0,0,8.27858481856776,1.89806472732362,0,7.41008660446168
"LS-15360_S40_E1-50","Rbp4-Cre_KL100",6.75954592945655,0,7.19574316810073,7.58223637076636,5.92704656083223,9.08396341910667,0,5.07460595695876,2.41106002552298,3.26862893128163,5.86731201119601
"LS-15360_S41_E1-50","Rbp4-Cre_KL100",1.44150993945809,0,7.38270888095441,0,7.18705707934526,0,0,7.95484289507856,0.652616456210005,4.64528071826831,7.37775538612335
"LS-15360_S42_E1-50","Rbp4-Cre_KL100",4.48312808336443,2.63478233921461,5.71663587064304,4.0559280711293,5.86589291103016,0,0,2.75101273621045,0,3.05226623582236,7.63670384421236
"LS-15360_S43_E1-50","Rbp4-Cre_KL100",2.25134921113366,0,2.99733444677577,1.05286879149901,4.68464917043215,0,0,4.30789446077461,0.620422746375468,0,7.89131747013151
"LS-15360_S44_E1-50","Rbp4-Cre_KL100",0,0,5.21927371658449,4.14374029224531,8.03751736517768,0.786641795360025,0,7.77637612454238,3.16600799296956,5.45214090221242,7.6309207048966
"LS-15360_S45_E1-50","Rbp4-Cre_KL100",0,0,6.15817212095703,6.39895184703338,7.66520988951771,0,4.71836128593565,7.77098980078844,4.09252478264869,3.2701639400996,7.39037835207027
"LS-15360_S46_E1-50","Rbp4-Cre_KL100",0,0,6.169376529358,4.96105220441216,7.30967802666368,0,1.17386477465947,6.36894171994507,1.17386477465947,3.29176113112188,6.71782283516497
"LS-15360_S47_E1-50","Rbp4-Cre_KL100",4.67523930219668,0,5.40418813520028,4.78072620492608,7.28587638050905,0,0,4.78072620492608,2.08073781070571,2.46527684078977,7.14810279040099
"LS-15360_S48_E1-50","Rbp4-Cre_KL100",6.84159568245114,0,6.61830134660817,5.43252025363037,6.01430604988259,0,6.59714685492325,4.70188716051743,2.74851514392692,3.71759786461874,7.52953259103941
"LS-15361_S57_E1-50","Rbp4-Cre_KL100",5.74359302500057,0,3.78911591406746,0.714756406582193,5.77771719227337,0,3.57295069808793,4.77027138169665,2.27716247369785,4.29241193076287,6.64942782270577
"LS-15361_S58_E1-50","Rbp4-Cre_KL100",3.16881990840763,0,3.97787596671847,4.606707030494,4.32628494086985,0,0,5.64928093620523,0,0,7.58199064618515
"LS-15361_S59_E1-50","Rbp4-Cre_KL100",5.0522591809904,5.07997552539958,7.0959378062431,5.1338601925058,3.32344368077735,0,1.83771386377511,6.1914853913024,1.19359250568849,7.10944921165408,6.81178143200866
"LS-15361_S60_E1-50","Rbp4-Cre_KL100",1.88467452222711,0,6.06546575805881,6.02129163779536,6.94857364273997,0,1.59432020657423,4.49451600001093,3.63737355610988,4.31098514856453,7.81485125576258
"LS-15361_S65_E1-50","Rbp4-Cre_KL100",0,0,0,6.38827639839012,0,0,2.66877442729859,0,2.52693409912306,5.1267920955202,7.15093914356872
"LS-15361_S66_E1-50","Rbp4-Cre_KL100",0,0,6.57883364167911,5.50031419191952,7.20692137516192,0,0,7.92085016023602,3.71449968735929,0,7.84678292132943
"LS-15361_S67_E1-50","Rbp4-Cre_KL100",0,0,4.56738095887336,5.00079217766329,5.89994512221505,0,0,7.07131597654948,0,4.30976552024905,5.71455686946002
"LS-15361_S68_E1-50","Rbp4-Cre_KL100",2.95709357705483,4.6071528406954,6.51432339318604,6.39286882681793,2.02689330255494,0,1.15711186608987,6.91073528997687,4.23546113295889,4.28181546231353,8.02201917513656
"LS-15361_S69_E1-50","Rbp4-Cre_KL100",0,0,6.64629034480895,4.1838434682847,6.19026087577269,0,2.93511875615822,6.52134328477716,5.81766420140985,5.63672346231311,7.33190783869856
"LS-15361_S70_E1-50","Rbp4-Cre_KL100",3.18700464791676,0,6.60181549946263,2.33730884708093,6.05390496938916,0,0,6.1154486193077,1.96177962365415,2.16172853819798,7.46794504894377
"LS-15361_S71_E1-50","Rbp4-Cre_KL100",4.62248537557099,4.80779068985917,6.39705132297871,6.88995205729312,6.60314612073639,0,0,5.41406923359512,3.4012885632818,3.80131938579158,7.82062886797036
"LS-15361_S72_E1-50","Rbp4-Cre_KL100",4.64411458863174,0,6.82478550374281,0,5.62993037219862,0,0,6.5460112511275,1.60546318846805,6.22990258672594,7.24960783184703
"LS-15361_S81_E1-50","Rbp4-Cre_KL100",0,0,6.29066035280951,6.80747187298563,0,0,0,5.23015050174501,2.72698656841455,5.40778636325732,7.90193912661959
"LS-15361_S82_E1-50","Rbp4-Cre_KL100",4.85099327220108,0,6.31636181823566,0,7.04962065229686,0,3.67021431635263,6.03381084953202,2.77930960407719,5.03430534267156,7.85306352394303
"LS-15361_S83_E1-50","Rbp4-Cre_KL100",1.12675768491345,0,8.08149802226214,4.31750585870085,6.65850395688375,0,1.98520374628249,7.65558647844614,4.27403435409487,3.92638770644725,7.48496770621047
"LS-15361_S85_E1-50","Rbp4-Cre_KL100",2.34106641712743,0,7.26213135906349,5.30867822994434,7.1005236230256,0,0,8.45635683554984,1.60092868140334,0,7.66400969514425
"LS-15361_S86_E1-50","Rbp4-Cre_KL100",0,0,4.93565737187184,2.32599874573278,7.60125003672108,0,0,8.70030256305035,3.75959785864938,0,8.1004649789976
"LS-15361_S88_E1-50","Rbp4-Cre_KL100",5.14916003196768,0,4.97399840615134,6.67130706355908,5.01982258188561,0,0,6.27757979432873,4.72011573906405,0,7.11834131159831
"LS-15361_S89_E1-50","Rbp4-Cre_KL100",1.35415508775017,0,6.8342023090047,5.49505819377555,4.25993965182953,0,5.88528992346962,6.00667032453082,5.29986788776706,4.40831485319614,8.36603687839824
"LS-15361_S91_E1-50","Rbp4-Cre_KL100",0,0,6.30066052706259,4.50801899911871,6.62423567995991,0,0,8.76200696040523,3.34834960447972,3.86151225657039,6.79096115748932
"LS-15361_S92_E1-50","Rbp4-Cre_KL100",0,3.52068775078194,6.06621419064309,4.587943772345,7.19605475788043,0,3.58507882068799,7.15951684525839,4.42158474100871,5.15277033690473,7.84172812667449
"LS-15361_S93_E1-50","Rbp4-Cre_KL100",1.00802358614209,0,6.30120096965057,4.1443761332846,1.81880357462146,0,0,0,0,0,7.58197285047639
"LS-15361_S94_E1-50","Rbp4-Cre_KL100",0,4.49720709785632,6.11078965019688,5.65542591963005,7.760464156473,0,4.58631832567875,7.4281954213032,5.90677815769918,5.66908985902831,7.89445746673418
"LS-15361_S95_E1-50","Rbp4-Cre_KL100",0,0,5.34878813482482,6.7742378908903,0.576049618128023,0,4.43375998783621,3.88179443657164,1.78818800393624,4.85665780826771,8.00386542914956
"LS-15361_S96_E1-50","Rbp4-Cre_KL100",0,0,6.82065387177249,1.50420110869031,6.66615982331035,0,0,10.1102237535485,2.89304453951322,0,8.63061076415691
"LS-15362_S01_E1-50","Rbp4-Cre_KL100",1.46877311971543,0,6.63533508203996,7.0993534623869,6.46294603337698,0,0,6.18771116037158,0,4.87213067654004,8.13699678535884
"LS-15362_S02_E1-50","Rbp4-Cre_KL100",0,4.07611653324337,6.25246601647813,1.60754681711026,8.19349997657198,0,0,7.56104148177156,2.34898715750389,5.22265573599202,7.84416832413926
"LS-15362_S03_E1-50","Rbp4-Cre_KL100",0,0,4.38083339182356,5.82430352879426,7.16664765467851,0,5.82430352879426,1.54565759319984,0.713511378682459,4.98686310458221,7.5234054551457
"LS-15362_S04_E1-50","Rbp4-Cre_KL100",4.71098546588553,0,5.79649284544009,6.10591010620695,5.99947861705973,0,1.92560916134138,6.52303805390119,3.97219673575386,3.12054663097741,6.78345556053439
"LS-15362_S05_E1-50","Rbp4-Cre_KL100",0.680337768381623,0,4.54182772784835,0,6.7174718571926,0,0,3.41145856429516,4.42529188281651,0.680337768381623,5.72291081849694
"LS-15362_S06_E1-50","Rbp4-Cre_KL100",0,0,7.13364773277789,0,2.53283979081825,0,4.97809229738533,7.53374421162476,2.9226275821399,4.70775991150713,7.99950910571422
"LS-15362_S07_E1-50","Rbp4-Cre_KL100",0,0,4.39433273210389,5.12099622489091,6.28517720185391,0,1.17110094064678,7.80219750136797,4.4777543973096,4.63138718616029,8.64506493497023
"LS-15362_S08_E1-50","Rbp4-Cre_KL100",4.72878205083856,5.53485462713412,5.26390646973322,4.81848689004788,7.01918139286128,0,0,0,2.1381954523575,4.9566132924903,7.55547946440218
"LS-15362_S09_E1-50","Rbp4-Cre_KL100",4.16673921768481,0,5.42296989350387,0,7.54353911840251,0,0,5.98536447032925,4.42304843009248,5.76487289109172,7.81682050429791
"LS-15362_S10_E1-50","Rbp4-Cre_KL100",0,0,7.11408772090897,6.33373186583903,5.43689142548228,0,5.16390266009445,7.81001644861877,2.24303911142225,0,7.59002706079294
"LS-15362_S11_E1-50","Rbp4-Cre_KL100",3.91302403485785,0,0,0,4.81178141997658,0,0,1.35763997994328,4.14309406433863,2.95819503062008,7.90113623356835
"LS-15362_S12_E1-50","Rbp4-Cre_KL100",5.65226329047286,0,4.48284578963638,5.19376920454685,6.29961405900299,0,2.2731694871899,5.53786692131918,0.630117758213253,1.06721371560483,8.28327812150014
"LS-15362_S13_E1-50","Rbp4-Cre_KL100",0,0,5.6354067264915,3.44063007053772,6.67912875976585,0,0,7.80519720968277,2.49540327544011,0,7.7901582129866
"LS-15362_S14_E1-50","Rbp4-Cre_KL100",2.31658480311975,0,5.5933687201119,3.31591549802234,6.94756811056481,0,0,7.83883695852104,5.53262062811441,3.16398678714594,7.41962148174583
"LS-15362_S17_E1-50","Rbp4-Cre_KL100",0,0,7.10390559499937,3.57336749507457,8.29268822023,0,6.47168775065487,8.86972511843606,1.84646389513717,1.02748719561322,6.55371567287369
"LS-15362_S18_E1-50","Rbp4-Cre_KL100",0,0,0,3.13371584833824,6.35934958932768,0,0,6.65805515974984,4.0490951699501,0,7.71713847800118
"LS-15362_S19_E1-50","Rbp4-Cre_KL100",3.67032849665418,0,3.55985442842549,5.35357171481076,7.33107295767023,0,7.57070195678681,6.02875750216524,5.66509383838957,6.06964976380344,7.85135586005534
"LS-15362_S20_E1-50","Rbp4-Cre_KL100",0,0,6.65875406197014,5.09417948667771,6.0967961622052,0,0,7.52964652743264,4.15868729412377,4.83484004690431,6.83953463176132
"LS-15362_S21_E1-50","Rbp4-Cre_KL100",0,0,7.79369035178639,6.99208909604894,7.11667524982081,0,0,4.29201726539178,4.51539312256314,0,6.97337917989032
"LS-15362_S22_E1-50","Rbp4-Cre_KL100",3.9526944008091,0,3.32048318283155,4.99844465320018,5.91728424256744,0,0,0,4.12776926344368,2.16867639694986,7.54914980583733
"LS-15362_S23_E1-50","Rbp4-Cre_KL100",4.98161935271684,0,6.5442845767554,5.76927078298483,6.77769755052447,0,0,4.07414424557187,3.70259340733499,5.46468946466597,7.67023947774924
"LS-15362_S26_E1-50","Rbp4-Cre_KL100",5.7789665322006,0,4.60019800897732,5.70780774594369,5.34478778048853,0,0,4.32384916784412,0,0,8.24214421380031
"LS-15362_S27_E1-50","Rbp4-Cre_KL100",0,0,5.41559885390841,1.17831910279731,7.49981356839545,0,0,7.89765390010928,1.17831910279731,4.44900900243978,7.56381621540398
"LS-15362_S28_E1-50","Rbp4-Cre_KL100",0,0,2.94501515995893,6.01475578214357,5.58213009396564,0,5.73515724492794,7.41954939333113,1.87983693037481,5.36474816399667,7.60972731973432
"LS-15362_S29_E1-50","Rbp4-Cre_KL100",0,0,0,0.799755923358242,7.36385665383927,0,5.45834204574374,0,3.41013560537207,2.79211668699223,7.51757822734135
"LS-15362_S30_E1-50","Rbp4-Cre_KL100",0,0,5.03416982023913,5.79331436026094,7.88171710075949,0,0,7.01348866352146,4.17136801648075,4.02823422592795,7.13491610233467
"LS-15362_S31_E1-50","Rbp4-Cre_KL100",0,0,6.60833326171772,4.70963004550028,8.33229360376899,0,3.85409209381325,7.57900897621236,4.6094226646474,4.50173202503062,7.08952915123692
"LS-15362_S32_E1-50","Rbp4-Cre_KL100",3.93694595139537,0,6.03168108906354,2.43425515748273,5.8369810849781,0,0,1.40698261327207,3.71296366517473,0,6.36614322240804
"LS-15362_S66_E1-50","Rbp4-Cre_KL100",3.5822428966509,0,0,5.9135587230336,5.41664119062711,0,0,3.44356159963091,2.27562992388543,5.43506150703324,7.66911916474339
"LS-15362_S67_E1-50","Rbp4-Cre_KL100",0.610172376982943,0,4.24023904497297,0,4.65628542762571,0,0,0,4.35602676319696,5.59633118007053,7.54967163308261
"LS-15362_S68_E1-50","Rbp4-Cre_KL100",0,0,2.71071009355513,5.60583106526397,7.83193617346443,0,3.94679993877587,3.38252122022509,5.05177837472324,5.46800374607653,7.45251428906389
"LS-15362_S69_E1-50","Rbp4-Cre_KL100",5.89406952444472,0,5.69931147784281,5.54210968262484,5.57495028956692,9.58811788021931,0,6.58414046018438,1.05160070183004,0,5.43884914771022
"LS-15362_S70_E1-50","Rbp4-Cre_KL100",0,0,5.67141936443888,0,0.654714181079877,0,0,3.7071254791662,2.32772420922632,0.654714181079877,7.84280919082127
"LS-15362_S71_E1-50","Rbp4-Cre_KL100",2.80746968422888,2.67818487419519,0,5.32205863614329,8.27346284215866,0.678122114685867,7.18599951410343,5.5970662645378,4.95432587991531,4.57301793142361,7.47586656713188
"LS-15362_S72_E1-50","Rbp4-Cre_KL100",0,0,7.29356733248229,6.68216410353122,5.93743406022944,0,0,6.034442448273,5.05628655754427,4.97482149809663,6.89641606606023
"LS-15362_S73_E1-50","Rbp4-Cre_KL100",4.81162765277313,0,7.39692152524034,7.21317394782557,5.95638937558452,0,0,7.43417672399179,5.32372951053418,3.19973490535006,6.78086167108013
"LS-15362_S74_E1-50","Rbp4-Cre_KL100",2.4062670447329,0,6.56997363931426,2.22853529895865,6.68643554917756,0,5.01506593891826,6.11273593556643,3.51668438961508,4.45224065516851,7.85431492536079
"LS-15362_S75_E1-50","Rbp4-Cre_KL100",0,0,7.36226063493766,4.16510781433594,0,0,0,3.93864753610441,1.56297022094695,4.05631656314734,7.79358062110908
"LS-15362_S76_E1-50","Rbp4-Cre_KL100",3.33906685277337,0,2.47502069376258,2.29524088829725,6.52661742829437,0,4.16480429907382,5.71314769996717,2.47502069376258,0,6.82897461262428
"LS-15362_S77_E1-50","Rbp4-Cre_KL100",4.54468303736078,0,6.50623453847332,0,8.2215519585993,0.627474674009076,3.50491410480734,6.02886304251227,3.75827597086079,0,7.82034842590562
"LS-15362_S78_E1-50","Rbp4-Cre_KL100",0,0,1.98915611437617,5.2185709590089,0,0,0,7.44175518584651,4.96783630676643,5.04773504518844,7.54172342210887
"LS-15362_S79_E1-50","Rbp4-Cre_KL100",2.60951820077521,2.31295516967713,4.9826737563871,4.53063217862694,6.28747183509431,0,3.69008137609683,5.93314723985476,1.09355992853671,4.38162902339827,6.59727742960311
"LS-15362_S80_E1-50","Rbp4-Cre_KL100",3.19294625885014,0,1.95405605669809,5.46333961697895,7.08351327540294,0,6.66010590792206,6.12909667692509,0.564723382934414,3.52860700451565,6.18716562663285
"LS-15362_S89_E1-50","Rbp4-Cre_KL100",1.51480461279447,0,2.71650890484542,5.69416797065261,6.55274689134547,0,0,0,0.695281564123726,3.17785488351404,7.89574950766817
"LS-15362_S90_E1-50","Rbp4-Cre_KL100",0,0,5.83061224566181,0,7.34213188391474,0,4.02695100273424,8.97950873058129,4.02695100273424,5.25085584766652,8.10769922785578
"LS-15362_S91_E1-50","Rbp4-Cre_KL100",2.53284375091891,0,5.76894185373101,2.16399346007397,7.42286614803927,0,5.28027747474229,5.95249407761323,0,3.14297818703676,8.11781011210502
"LS-15362_S93_E1-50","Rbp4-Cre_KL100",4.21393187852189,0,5.09874279161554,6.17301052365359,8.67099310398182,0,6.00673501946778,5.66960267603583,0,4.41479568653805,6.41875178992302
"LS-15362_S94_E1-50","Rbp4-Cre_KL100",0,0,4.95610535606612,5.63677376280214,6.91494374756094,0,0,1.79176447687452,2.30445542380889,3.8864851278266,6.94408649517107
"LS-15362_S95_E1-50","Rbp4-Cre_KL100",2.9788864847404,0,7.26140323978364,3.9773664866247,7.50735800725286,0,6.02060802515821,4.90738064010186,5.02097695121551,2.43969853153829,6.09513639701781
"LS-15362_S96_E1-50","Rbp4-Cre_KL100",3.46636840361416,0,5.90404955768127,6.10805494541237,6.64521214186885,0,6.17649340753149,5.50844471983471,0.968960905524478,4.39958370036037,7.25052563643011
"LS-15363_S01_E1-50","Rbp4-Cre_KL100",5.66093754656701,0,5.53432527054898,3.24824456339876,8.04747691796744,0,0,7.67983271657223,2.73726679327831,5.77732915693714,8.08560417680759
"LS-15363_S02_E1-50","Rbp4-Cre_KL100",3.74514158104086,0,4.74938801018883,3.49198183335386,6.26815812842537,0,0,4.6598499965438,5.29669171007725,4.10314474216212,8.67934322669638
"LS-15363_S03_E1-50","Rbp4-Cre_KL100",0,0,6.21895578891249,4.137035704455,7.3257439433983,0,0,6.38160897578274,1.75301116461267,0,7.2207491736708
"LS-15363_S05_E1-50","Rbp4-Cre_KL100",0,0,7.21394351620004,4.21489120173693,6.68164888039386,0,0,7.95919377065547,4.7059670174219,3.54441321433097,8.01275291872958
"LS-15363_S08_E1-50","Rbp4-Cre_KL100",2.89611922952679,0,5.5085443193885,7.21559171508486,7.90702102286463,0,2.35074120315011,0,2.77786678061403,4.38670576479725,8.34155127993257
"LS-15363_S09_E1-50","Rbp4-Cre_KL100",0,0,4.86758774681967,1.48522133585638,0,0,0.677952038736612,6.34664115110357,1.76530910726635,0,6.89692344182613
"LS-15363_S10_E1-50","Rbp4-Cre_KL100",5.5901278716728,0,5.10848573306418,4.17722930144092,7.29972909726005,0,0.75159617670393,0,6.87309065024984,4.78986111569077,8.54795640125567
"LS-15363_S11_E1-50","Rbp4-Cre_KL100",4.58898083198861,3.09116299178003,6.17405963933568,4.7854002495085,8.15138294465223,0,4.21341982740494,5.04846003174254,5.41348520985269,5.28948765125049,6.53552898586415
"LS-15363_S12_E1-50","Rbp4-Cre_KL100",0,1.530897486826,5.61091473890171,5.95649487522955,6.45818759603096,0,0.704770311096264,7.99703041448302,5.25411115026373,2.8676694747126,7.77439347923901
"LS-15363_S13_E1-50","Rbp4-Cre_KL100",0,0,5.86012884347845,0,5.81651067316523,0,0,7.48525618156314,3.83415498650501,5.3086753810781,8.00575878666227
"LS-15363_S14_E1-50","Rbp4-Cre_KL100",0,0,6.73125821889673,4.43063431738394,5.6261104189655,0,0,8.39271266111855,2.81733534215097,5.79278609643508,7.39699884686774
"LS-15363_S17_E1-50","Rbp4-Cre_KL100",0,0,6.60052930961231,5.20006945521016,7.18052768273419,0,0,5.52216800693287,0,5.11755715682178,8.00815476480401
"LS-15363_S18_E1-50","Rbp4-Cre_KL100",5.48203622472612,5.52415525803836,6.19303606701011,6.94035358842601,6.88486167076122,0,6.80169121256217,0,0,5.83979968038165,8.5226670472434
"LS-15363_S19_E1-50","Rbp4-Cre_KL100",0,0,0,0,0.686219574901032,0,0,2.55397307629283,4.62955497740703,3.50513477959625,6.66526722188907
"LS-15363_S21_E1-50","Rbp4-Cre_KL100",4.11533977403346,0,6.53071719550027,1.85322486042328,7.0898617418457,0,0,5.37512882653686,1.85322486042328,2.09299773263739,6.74795887561946
"LS-15363_S22_E1-50","Rbp4-Cre_KL100",5.3569352876481,0,2.33805163175511,4.75891760098719,1.11030469501892,0,2.16244761396506,5.77845634355777,4.00592639370727,6.15206574345402,7.56028549158145
"LS-15363_S23_E1-50","Rbp4-Cre_KL100",0,0,7.29256386979088,3.29348063987634,6.35044976015982,0,4.16448130236401,7.49570646443425,2.82692370443839,0,7.36548067398214
"LS-15363_S24_E1-50","Rbp4-Cre_KL100",0,0,7.03233164555724,0,7.60234070466966,0,0,7.77696695871256,2.82754177177447,5.05843638641828,6.91328747965964
"LS-15363_S25_E1-50","Rbp4-Cre_KL100",2.04060812020973,0,6.13526208933754,5.5405547942318,7.9755168457109,0,4.46079345046298,2.17103473915562,4.9347427878716,0.474330792253641,7.01202139617638
"LS-15363_S27_E1-50","Rbp4-Cre_KL100",4.64721792971211,0,3.47635835202676,5.30815474120346,6.51625577607503,0,0,7.04499015622581,0,4.68321563603224,6.89956563419289
"LS-15363_S28_E1-50","Rbp4-Cre_KL100",5.54281618636545,0,8.1240431273963,6.62426321849802,7.05381320619104,0,7.77081868927652,4.65733013107048,5.76708880705486,6.00983030298507,6.04139936160912
"LS-15363_S29_E1-50","Rbp4-Cre_KL100",3.72555539943636,0,5.34009237583674,6.04229491625588,6.6674421046069,0,5.66828438117765,6.04229491625588,4.72231472557017,2.51176935473069,7.93442977976301
