sample_id,Cre_line,Pvalb,Sst,Htr3a,Cacna1a,Cacna1b,Cacna1c,Cacna1d,Cacna1e,Cacna1g,Cacna1i,Cacna2d1,Cacna2d2,Cacna2d3,Hcn1,Hcn2,Hcn3,Kcnab1,Kcnab2,Kcnab3,Kcnb1,Kcnb2,Kcnc2,Kcnc3,Kcnc4,Kcnf1,Kcng2,Kcnh1,Kcnh2,Kcnh3,Kcnh5,Kcnh6,Kcnh7,Kcnip1,Kcnip2,Kcnip3,Kcnip4,Kcnj11,Kcnj12,Kcnj3,Kcnj4,Kcnj6,Kcnj9,Kcnk1,Kcnk12,Kcnk2,Kcnk3,Kcnk4,Kcnma1,Kcnmb2,Kcnmb4,Kcnmb4os1,Kcnmb4os2,Kcnn1,Kcnn2,Kcnn3,Kcnq1ot1,Kcnq2,Kcnq3,Kcnq5,Kcns1,Kcns2,Kcns3,Kcnt1,Kcnt2,Kcnu1,Kcnv1,Nav1,Nav2,Nav3,Scn1a,Scn1b,Scn2a1,Scn2b,Scn3a,Scn3b,Scn4b,Scn8a,Scn9a,Scnm1,Kcnc1,Kcnd2,Kcnd3,Kcna1,Kcna2,Kcna3,Kcna4,Kcna6,primary_cluster_label,subclass_label,layer_label
LS-15061_S59_E1-50,Pvalb-IRES-Cre,10.1765595090212,0.0,0.0,2.3222374584509797,0.0,1.7658077176562,6.938198709201259,0.0,0.0,0.0,0.0,4.33665094112126,0.0,8.92222683396399,4.81799624081773,0.0,8.17131187780081,6.703594450898241,8.241653593685209,5.0093634697436205,0.0,9.533715904611581,5.27090561979708,0.0,0.0,0.0,0.0,5.638452767349089,0.0,0.0,3.0359634515539997,3.51131469698031,7.992473784477121,5.749913775082329,0.0,6.368451889715611,3.0359634515539997,0.0,6.91924673597067,3.2931289894857003,5.35792926837825,5.329500672382849,9.210326721488949,1.37874960111352,0.0,8.06324090336334,0.0,7.66856066216305,4.776476571062651,2.7227941352096803,0.0,0.0,0.0,0.0,0.0,8.230165572874089,1.37874960111352,5.11307565216426,0.0,0.0,0.0,6.6355567509986795,2.07068396136091,0.0,0.0,0.0,7.3944182907507,5.44000092281181,3.8682566754925496,8.01941987292852,8.818648445854251,0.0,6.396130430311049,0.0,0.0,0.0,7.67986490753464,1.37874960111352,6.90004248225411,8.41062488835124,5.44000092281181,0.0,6.81031211379805,7.23496208652681,0.0,0.0,6.423287930375251,Pvalb Gpr149 Islr,Pvalb,L5
LS-15061_S60_E1-50,Pvalb-IRES-Cre,8.24078593610564,0.0,0.0,4.6999151437553,0.0,0.0,6.68052810251235,0.0,0.0,4.82827553752995,0.0,5.281286346317691,0.0,7.03996926850046,4.45679395543519,0.8529150829978549,3.95518637919165,5.738755300481079,6.47362443871086,0.0,0.0,9.4208414365778,4.94614263029783,0.0,4.90791365500804,0.0,3.41599663871588,0.0,0.0,0.0,4.34678113062344,5.88368344250035,3.7106357089054,6.55008293682711,0.0,8.53535835332214,0.0,0.0,5.50265103831587,0.0,0.0,2.54519746869036,8.20576172332642,5.123424584036799,6.669144978109861,6.20071627544703,0.0,7.74027141892268,2.33076877640071,0.0,0.0,0.0,0.0,4.6999151437553,0.0,7.71281583532269,0.0,0.0,6.598893049467959,0.0,7.15051574719888,7.2301371042631795,4.60752292746299,0.0,0.0,0.0,7.022184392506889,4.2276815960236,0.0,5.25106570072552,8.221433104918361,6.610841845921731,5.802657909772,0.0,6.725183162416299,0.0,6.15248287185109,0.8529150829978549,0.0,6.4066600907777795,0.0,0.0,5.96039933722844,8.1247448663146,5.738755300481079,0.0,6.033240981260871,Pvalb Reln Tac1,Pvalb,L5
LS-15061_S61_E1-50,Pvalb-IRES-Cre,9.378794811664788,0.0,0.0,3.09261668584967,4.82697264254024,4.334020473380001,3.8080851714920403,1.2443800037531698,0.0,0.0,0.0,4.334020473380001,0.0,8.46860421599309,2.14499847619644,0.0,9.14235440542233,5.24669362482795,8.158795334585081,4.42877940378958,0.0,8.785247279619469,2.97192715791426,0.0,1.2443800037531698,0.0,0.0,3.73579342505124,0.0,0.0,2.53408280390069,2.6952519495180804,9.692253503060382,6.48077054066825,5.08151058965357,0.0,5.0219613625103,0.0,7.4389171101715705,0.0,3.9426322953050095,5.83632445355058,7.70341101671611,0.0,3.65968724771445,5.34716417323769,0.0,5.93648143105365,5.709945907369679,4.1235011709228395,0.0,0.0,0.0,5.110388127325519,0.0,5.46364750193109,6.1601156581669905,4.71861330274095,0.0,0.0,0.0,0.0,3.40383626624327,0.0,0.0,0.0,5.72869202781997,1.6105823199148899,5.507729106813491,8.358567494581079,8.86154499875056,0.0,5.612377600715799,1.2443800037531698,0.0,0.0,6.53502960503362,0.0,6.627832287321019,8.737453521102388,0.0,0.0,8.06970314951095,7.121905253197251,0.0,0.0,6.4917868347790195,Pvalb Tpbg,Pvalb,L2/3
LS-15061_S62_E1-50,Pvalb-IRES-Cre,10.4767323547714,0.0,0.0,5.645432104301451,0.0,3.97419834147875,5.869477001958519,0.0,0.0,4.0371339668328305,0.0,3.83943890667313,0.0,8.386171172312661,2.86928434610699,0.0,8.55695982466447,6.23424744292352,8.82783519539159,4.41431412786764,3.61028556017829,8.58091979397278,4.713041621404679,0.0,0.0,0.0,1.2639726575530401,1.92718447723977,0.0,0.0,0.0,6.94996227619658,7.04489662774043,7.25142204716597,0.0,6.7578159035349,5.30534811808112,5.38008104715821,7.25142204716597,5.645432104301451,0.0,4.82428141477065,8.3307266570181,0.0,3.1224387159675895,5.7617993518515895,0.0,6.58955634044771,5.68527324434945,0.0,0.0,0.0,5.08477401668364,0.0,0.0,7.231377517546929,1.2639726575530401,3.69078262706357,0.0,4.31622381960261,0.0,7.4610305451348795,5.58352825614063,0.0,2.72383055261269,0.0,5.054670985275441,0.0,5.92044473049463,8.80315115959494,9.122620572662301,4.82428141477065,6.54694149554513,4.46096662208728,4.78814618832871,0.0,8.30538372034189,1.92718447723977,4.6739703727535,7.90668745198592,5.27955138312731,0.0,8.18200900340179,7.30355126841517,0.0,0.0,5.66549020044487,Pvalb Reln Tac1,Pvalb,L2/3
LS-15061_S65_E1-50,Pvalb-IRES-Cre,7.21161981259372,10.0064838012981,0.0,0.668018935566152,0.0,0.0,0.0,0.668018935566152,0.0,3.60749643570835,0.0,5.918335068888741,0.0,7.989948203463429,4.811929460581901,5.459069088569349,5.135682610299179,7.60979621960431,8.83542071187451,4.7813615208293,0.0,11.0505307801511,4.26720462093462,7.60107104464707,0.668018935566152,0.0,4.89992932236901,6.139325808272001,0.0,0.0,0.0,6.2098883925124095,6.139325808272001,6.7960054041378,4.928108895418849,9.034861957882288,3.29768223341627,0.0,7.316610243609519,6.139325808272001,3.2085882944371895,6.471586756387629,8.154032327109789,0.668018935566152,0.0,6.255082890991781,0.0,6.077767054854781,5.08652141533795,3.2085882944371895,0.0,0.0,5.25172091888492,1.7465529595751699,0.0,1.7465529595751699,6.61716317950878,0.0,0.0,0.0,0.0,5.39993243797359,0.0,0.0,0.0,0.0,5.80133297630334,2.7842729121987904,5.2064193060710595,7.9423860425773,8.006561714061402,3.1136280805547,4.7813615208293,0.0,0.0,0.0,5.3382677582600095,0.668018935566152,5.8314850355195995,8.08061216133071,6.906358025006959,0.0,7.15908830307113,7.4194471201685,6.4906076384455,0.0,7.444050450672179,Pvalb Th Sst,Pvalb,L6
LS-15061_S66_E1-50,Pvalb-IRES-Cre,9.782046525001,0.0,0.0,2.42548929535647,0.0,1.80667443931508,1.1693957648272801,0.0,0.0,0.0,0.0,4.34782216468987,0.0,7.77877092651351,4.6995236088787005,4.66442071077983,8.4949049012611,6.9327456853543605,7.8968966864086605,6.69254340024073,0.0,9.17210134310802,4.2085521168336095,0.0,1.1693957648272801,0.0,1.1693957648272801,4.83197068945951,0.0,0.0,4.59154377691538,7.10627122248047,7.963391918189559,7.7029553788309,0.0,8.20850381975602,0.0,3.75400533324955,7.17647335655925,4.10762694102297,0.0,5.75728805775963,7.963391918189559,0.0,5.48288430925775,5.929800196011731,0.0,6.793471686898969,6.2469872881852195,3.28454720165221,0.0,0.0,0.0,4.76726653404532,0.0,7.4326381885231605,5.61745213752053,0.0,0.0,0.0,4.47482349966958,6.97633472187474,5.98774693009883,4.83197068945951,0.0,0.0,6.72697668012422,4.66442071077983,4.73379265049353,8.42583889843351,8.43106984062666,4.15897188924139,5.89992999329356,0.0,0.0,0.0,7.073195769952531,1.5229406584701202,4.89389703353301,8.79387135356738,3.4585654939737998,4.34782216468987,7.5382111694515705,7.498898386975629,4.30287623887046,0.0,5.9590644767799406,Pvalb Sema3e Kank4,Pvalb,L6
LS-15061_S67_E1-50,Pvalb-IRES-Cre,9.36735512168188,0.0,0.0,4.6335684910085595,3.6577159482007597,3.36408652139551,0.6608676781241201,3.0965033753813302,2.76772516552243,4.11010679490622,0.0,5.496926442005451,0.0,8.68576668136928,5.47824352080953,0.0,9.01714124636929,6.799557648723219,8.81794534284917,5.14081790301136,5.276763110566111,10.408813382061801,6.00747855317464,0.0,6.144127681731019,2.9950138427788104,6.12022583897387,5.3193731836491605,3.0965033753813302,3.6577159482007597,3.95659852920789,6.03330597400944,6.5717887551548895,8.37586020172049,4.49173953642044,5.7669940981017005,4.06073024003194,5.496926442005451,6.5717887551548895,5.1168607042215895,4.20406216910231,7.20379207970958,8.761118180428,2.4978079641934103,6.268946181095541,6.16763997590889,2.34119803003123,7.37515617618027,6.00747855317464,2.34119803003123,0.0,0.0,0.0,4.15784920120387,0.0,6.769139341021839,7.215119783706959,0.6608676781241201,1.7329780479711798,0.6608676781241201,6.47144787151122,0.0,5.232856145855941,0.0,0.0,3.36408652139551,6.44282601992113,0.6608676781241201,4.37539601879376,9.34819081066704,8.27933526767075,7.3341853822123095,4.528525201102941,0.6608676781241201,0.0,6.083613775421621,7.1037368718211695,0.0,4.6335684910085595,8.78791630517008,0.0,0.0,7.3548162144326295,8.79359456685673,6.16763997590889,0.0,7.76636584507663,Pvalb Gpr149 Islr,Pvalb,L5
LS-15061_S68_E1-50,Pvalb-IRES-Cre,8.81046296726673,0.0,0.0,0.658798886887381,3.65252705338338,2.16111569293043,0.658798886887381,2.76291786368887,0.0,0.0,0.0,4.5589985557216695,0.0,7.685686207049151,5.56381140929731,0.0,6.86015294837813,1.96119300446607,7.94484377723792,5.63274762275384,0.0,9.04825495731808,4.32907574378071,0.0,0.0,6.001930042360179,0.0,6.388254603529839,0.0,0.0,2.76291786368887,5.011381784147059,7.513593783074019,9.39187023999909,0.0,7.29707466616558,4.84703721836388,0.0,4.152529252163419,0.0,2.33667578583321,7.226347574076951,7.8895782602207,4.10479748835992,2.49317115843084,5.82175349839126,4.90392443632832,5.355261921067809,5.158904935232839,1.72903964104255,0.0,0.0,0.0,0.0,0.0,6.755849246901589,3.43816647672585,0.0,1.96119300446607,0.0,0.0,8.271016628153781,5.63274762275384,0.0,0.0,0.0,2.6343398073159503,0.0,7.02309110787319,8.54360265813737,7.81367276523497,6.601034350885769,7.37459428032528,0.0,1.10938419906544,0.0,5.45380753919668,0.0,4.28692295290945,7.549693747498861,0.0,4.00431797255255,8.66582398221929,8.24372965696308,5.39549146503906,0.0,5.83644086153161,Pvalb Reln Tac1,Pvalb,L5
LS-15061_S69_E1-50,Pvalb-IRES-Cre,10.1615401330951,0.0,0.0,6.064974180030769,0.6876267526103599,4.17773376296623,0.6876267526103599,0.0,0.6876267526103599,4.02376950463924,0.0,3.25532633953934,0.0,8.05866742431547,5.77440759543476,5.65710199430143,6.3178016177831395,6.56112249561367,8.77950155928462,4.92173755823584,0.0,9.32953779191607,4.76856381312887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7890268741603195,7.395003847985589,7.71311899867069,0.0,7.1930854747115305,6.10392001013344,0.0,6.57966190317759,3.42896098966041,0.0,6.2029111024481205,8.46986901380561,0.0,3.9111673385892898,6.88559037168544,0.0,7.07390987871611,4.92173755823584,2.6994820049792896,0.6876267526103599,0.0,0.0,0.0,0.0,8.05535953360815,6.46467401873778,0.0,5.38930291791443,0.0,0.0,6.78532950249135,0.0,0.0,4.97872609096179,0.0,3.96856671599087,3.5839249494240897,4.76856381312887,7.525047401323331,8.69911784888335,6.91508868792797,4.22560834920417,0.0,0.0,0.0,7.515449798553389,1.50176802884427,5.62175636054767,8.03870534678591,5.529407303408849,0.0,7.562811791332081,7.52025658099174,3.34475430059969,0.0,1.15138065221291,Pvalb Gpr149 Islr,Pvalb,L5
LS-15061_S70_E1-50,Pvalb-IRES-Cre,10.412017375470999,0.0,0.0,3.4766318883893996,0.0,4.41033166012828,3.55645100342877,0.0,0.0,0.0,0.0,3.55645100342877,0.0,7.6608667154445005,5.67317213494751,0.0,7.77370960034541,7.59623954187392,9.222836920836711,4.17772907755934,0.0,9.85217391433858,6.35852713371133,0.0,0.0,0.0,0.0,6.50653977890087,0.0,0.0,0.7077417971867042,5.21315291488522,0.0,9.507727272113689,0.0,7.30419086433203,5.16303617235538,0.0,7.893810392787301,4.5726983105466505,0.0,5.33131935341946,8.98393423767772,4.94310298358766,3.1041601367920695,6.9301449912524005,0.7077417971867042,7.33280771447446,6.98886511839998,3.1041601367920695,0.0,0.0,0.0,4.07306109787565,0.0,7.431368653342219,3.4766318883893996,0.0,4.12634409147681,4.32173833176726,0.0,6.103440663901861,1.18046062329995,0.0,4.6105872170859,0.0,6.738119606865151,1.53592203179407,4.07306109787565,8.34246819712818,9.141056261042198,1.18046062329995,3.3921366965637203,0.7077417971867042,0.0,4.12634409147681,7.831002789856499,2.26287627163377,6.58476483026268,8.24946746257776,4.7864038483970495,0.0,7.93172045679482,7.8509254767011205,0.0,0.0,6.496456543486509,Pvalb Gpr149 Islr,Pvalb,L5
