"cl1","cl2","gene","pval","lfc","meanA","meanB","q1","q2","q.diff"
"L4","Pvalb","Kcnb2",9.73774869503368e-241,2.56536981501717,3.24095768337466,0.675587868357484,0.588319088319088,0.149574563367667,0.745759458876266
"L4","Pvalb","Kcnip1",0,-6.86876446142835,0.0324704937097098,6.90123495513807,0.00854700854700855,0.918943125839678,0.990699088652305
"L4","Pvalb","Kcna3",3.03363517848949e-160,-2.29712556948344,0.527044697844255,2.8241702673277,0.103276353276353,0.552619793999104,0.813114994435902
"L4","Serpinf1","Kcnip1",0,-10.2519115543829,0.0324704937097098,10.2843820480926,0.00854700854700855,1,0.991452991452991
"L4","Serpinf1","Kcna3",1.00979139678832e-20,-2.3405791519403,0.527044697844255,2.86762384978456,0.103276353276353,0.533333333333333,0.806356837606838
"L4","Sncg","Kcnip2",1.85974962716323e-112,3.84684597338115,4.78820196759811,0.941355994216961,0.77991452991453,0.201465201465201,0.741682974559687
"L4","Sncg","Kcnip1",0,-9.8570611335622,0.0324704937097098,9.8895316272719,0.00854700854700855,1,0.991452991452991
"L4","Sncg","Scn9a",4.45497355290871e-91,-1.86327337895492,0.382091238561405,2.24536461751632,0.122507122507123,0.512820512820513,0.761111111111111
"L4","Sncg","Kcna3",2.89491294203943e-79,-3.10161911397663,0.527044697844255,3.62866381182089,0.103276353276353,0.714285714285714,0.855413105413105
"L4","Sncg","Kcnq4",4.21482577097743e-64,-1.72892200956784,0.243970016915596,1.97289202648344,0.0541310541310541,0.501831501831502,0.89213300892133
"L4","Sncg","Hcn3",1.12808707577045e-53,-2.26715724560975,0.876494799319199,3.14365204492894,0.187321937321937,0.67032967032967,0.720552519732848
"L4","Sst","Kcnip1",0,-8.2039865296465,0.0324704937097098,8.2364570233562,0.00854700854700855,0.989583333333333,0.99136302294197
"L4","Sst","Kcna3",0,-3.27004724671089,0.527044697844255,3.79709194455514,0.103276353276353,0.711111111111111,0.854767628205128
"L4","Vip","Kcnip1",0,-7.90722425222246,0.0324704937097098,7.93969474593213,0.00854700854700855,0.92310298102981,0.990741002117149
"L5IT","L5PT","Kcnc1",2.74740740999122e-117,2.30038191835574,2.92713607482278,0.626754156467039,0.695067264573991,0.202205882352941,0.709084440227704
"L5IT","L5PT","Cacna1h",1.56614381050098e-257,-2.61271489119028,0.325591100886008,2.93830599207629,0.0896860986547085,0.6875,0.869547492865879
"L5IT","L6CT","Kcnab1",1.90063836542337e-239,4.0430438240441,4.82275185258135,0.779708028537251,0.803811659192825,0.168411037107517,0.790484455927608
"L5IT","L6CT","Cacna1g",9.88126997799923e-110,2.27323732931109,2.7817982845753,0.508560955264209,0.649103139013453,0.14081826831589,0.783057175582429
"L5IT","Lamp5","Kcnip1",0,-7.97047164643516,0.0687939832126948,8.03926562964785,0.0134529147982063,0.977886977886978,0.986242873560628
"L5IT","Meis2","Kcna2",1.07139139579031e-128,6.61214984364182,7.38638476685566,0.774234923213835,1,0.160714285714286,0.839285714285714
"L5IT","Meis2","Scn1a",2.518964682527e-71,4.80988672381387,6.5059553162604,1.69606859244652,0.984304932735426,0.25,0.746013667425968
"L5IT","Meis2","Kcna6",1.8264718157113e-64,4.36685605702881,5.22471049968215,0.857854442653338,0.986547085201794,0.196428571428571,0.800892857142857
"L5IT","Meis2","Cacna1a",2.0390775106002e-38,3.38906390486712,4.67821761117761,1.28915370631048,0.976457399103139,0.267857142857143,0.725684762998196
"L5IT","Meis2","Kcnab1",7.1420453891484e-34,4.43318939394717,4.82275185258135,0.389562458634177,0.803811659192825,0.0535714285714286,0.93335325762104
"L5IT","Meis2","Hcn1",1.67305450007225e-30,3.7772369536609,4.21068356600584,0.433446612344931,0.817264573991031,0.0535714285714286,0.934450323339212
"L5IT","Meis2","Kcna4",5.50581508184017e-09,1.97007138387828,2.85656569054363,0.886494306665346,0.603139013452915,0.125,0.79275092936803
"L5IT","Meis2","Kcnip1",6.86097594972562e-130,-5.8635500868539,0.0687939832126948,5.93234407006659,0.0134529147982063,0.732142857142857,0.981625287104889
"L5IT","NP","Kcnd3",9.60969855069804e-102,3.39390983521896,3.50478456392854,0.110874728709583,0.713004484304933,0.0330578512396694,0.953635843858828
"L5IT","NP","Kcnip1",0,-6.24002716149914,0.0687939832126948,6.30882114471184,0.0134529147982063,0.87603305785124,0.984643370843557
"L5IT","Pvalb","Kcna4",2.50540574896383e-142,2.48842003790931,2.85656569054363,0.36814565263432,0.603139013452915,0.0868786386027765,0.85595586313443
"L5IT","Pvalb","Kcnip1",0,-6.83244097192537,0.0687939832126948,6.90123495513807,0.0134529147982063,0.918943125839678,0.985360448954973
"L5IT","Serpinf1","Kcnip1",0,-10.2155880648799,0.0687939832126948,10.2843820480926,0.0134529147982063,1,0.986547085201794
"L5IT","Sncg","Kcnip1",0,-9.82073764405921,0.0687939832126948,9.8895316272719,0.0134529147982063,1,0.986547085201794
"L5IT","Sncg","Scn9a",1.31991740596176e-91,-1.95421176084535,0.291152856670972,2.24536461751632,0.0885650224215247,0.512820512820513,0.827298206278027
"L5IT","Sncg","Kcnq4",1.77868767487813e-47,-1.54634038856107,0.426551637922371,1.97289202648344,0.114349775784753,0.501831501831502,0.772135118326732
"L5IT","Sst","Kcnip1",0,-8.16766304014351,0.0687939832126948,8.2364570233562,0.0134529147982063,0.989583333333333,0.986405475572339
"L5IT","Vip","Kcnip1",0,-7.87090076271947,0.0687939832126948,7.93969474593213,0.0134529147982063,0.92310298102981,0.985426420372732
"L5PT","L6b","Cacna1h",4.53254488887946e-196,2.73405461049888,2.93830599207629,0.204251381577412,0.6875,0.0591133004926108,0.914017017465293
"L5PT","L6b","Cacna1g",1.54108972530929e-54,2.28036629333925,3.00103603226436,0.720669738925105,0.773897058823529,0.199507389162562,0.742204228730562
"L5PT","L6b","Kcnb2",2.87560475556767e-37,1.87718813223448,2.22625393545822,0.349065803223746,0.512867647058823,0.0911330049261084,0.822306972473825
"L5PT","L6CT","Kcnab1",0,5.5352257720307,6.31493380056794,0.779708028537251,0.9375,0.168411037107517,0.820361560418649
"L5PT","L6CT","Cacna1h",8.71786830398827e-290,2.69777603247996,2.93830599207629,0.240529959596331,0.6875,0.0618458610846813,0.910042383876827
"L5PT","L6CT","Cacna1g",2.36169971403617e-98,2.49247507700015,3.00103603226436,0.508560955264209,0.773897058823529,0.14081826831589,0.818040052342413
"L5PT","L6CT","Kcnb2",1.67231488134045e-64,2.01324526849642,2.22625393545822,0.213008666961807,0.512867647058823,0.049476688867745,0.903529323498017
"L5PT","L6IT","Cacna1h",2.52800476634773e-287,2.47617987643599,2.93830599207629,0.462126115640307,0.6875,0.121002132196162,0.823996898623764
"L5PT","L6IT","Kcnc1",9.99707756700622e-302,-3.36030973695014,0.626754156467039,3.98706389341718,0.202205882352941,0.841684434968017,0.759760458965093
"L5PT","Lamp5","Cacna1h",0,2.74197323867504,2.93830599207629,0.196332753401255,0.6875,0.0525798525798526,0.923520214429305
"L5PT","Lamp5","Kcnb2",7.44752028579546e-56,1.70718330293682,2.22625393545822,0.519070632521405,0.512867647058823,0.112039312039312,0.781543420253098
"L5PT","Lamp5","Kcnip1",0,-7.95178526089514,0.0874803687527137,8.03926562964785,0.0202205882352941,0.977886977886978,0.979322162281998
"L5PT","Lamp5","Kcnc1",0,-5.87726427088808,0.626754156467039,6.50401842735512,0.202205882352941,0.979361179361179,0.79353287978513
"L5PT","Meis2","Kcna2",3.30335669044496e-120,6.50284695699133,7.27708188020516,0.774234923213835,0.994485294117647,0.160714285714286,0.838394507525746
"L5PT","Meis2","Scn1a",2.28136510931098e-113,6.22560872393783,7.92167731638435,1.69606859244652,1,0.25,0.75
"L5PT","Meis2","Hcn1",5.09248997011707e-102,7.22119084078317,7.6546374531281,0.433446612344931,1,0.0535714285714286,0.946428571428571
"L5PT","Meis2","Kcnab1",6.92591979295032e-57,5.92537134193378,6.31493380056794,0.389562458634177,0.9375,0.0535714285714286,0.942857142857143
"L5PT","Meis2","Cacna1h",3.03966125234189e-41,2.60843465144303,2.93830599207629,0.329871340633264,0.6875,0.0714285714285714,0.896103896103896
"L5PT","Meis2","Kcna1",1.07717547962292e-37,4.43369914739691,6.12453407237841,1.6908349249815,0.963235294117647,0.267857142857143,0.721919302071974
"L5PT","Meis2","Kcna6",4.66474389304525e-25,2.70639901150744,3.56425345416078,0.857854442653338,0.803308823529412,0.196428571428571,0.755475645635829
"L5PT","Meis2","Cacna1a",4.44777783362146e-24,2.69363564762352,3.982789353934,1.28915370631048,0.948529411764706,0.267857142857143,0.717607973421927
"L5PT","Meis2","Kcnip1",1.56284930767683e-124,-5.84486370131388,0.0874803687527137,5.93234407006659,0.0202205882352941,0.732142857142857,0.972381635581062
"L5PT","NP","Cacna1h",2.36830598878265e-204,2.88647702392151,2.93830599207629,0.0518289681547852,0.6875,0.0137741046831956,0.979964938642625
"L5PT","NP","Kcnd3",1.55730939379258e-76,3.18910913126461,3.29998385997419,0.110874728709583,0.715073529411765,0.0330578512396694,0.953769997238097
"L5PT","NP","Kcnip1",0,-6.22134077595912,0.0874803687527137,6.30882114471184,0.0202205882352941,0.87603305785124,0.976918007769145
"L5PT","Pvalb","Cacna1h",0,2.79677200652745,2.93830599207629,0.141533985548839,0.6875,0.0340349305866547,0.950494646419411
"L5PT","Pvalb","Cacna1g",5.05052035337189e-92,2.18009625846683,3.00103603226436,0.820939773797529,0.773897058823529,0.207344379758173,0.732077571048822
"L5PT","Pvalb","Kcnb2",2.70061224414188e-47,1.55066606710074,2.22625393545822,0.675587868357484,0.512867647058823,0.149574563367667,0.708356406910356
"L5PT","Pvalb","Kcnc1",0,-7.68761257246828,0.626754156467039,8.31436672893533,0.202205882352941,0.998656515897895,0.79752209179636
"L5PT","Pvalb","Kcnip1",0,-6.81375458638535,0.0874803687527137,6.90123495513807,0.0202205882352941,0.918943125839678,0.977995821866758
"L5PT","Pvalb","Kcnip2",0,-5.97016354173189,0.935261092412344,6.90542463414424,0.220588235294118,0.945812807881773,0.766773897058823
"L5PT","Serpinf1","Kcnip1",0,-10.1969016793399,0.0874803687527137,10.2843820480926,0.0202205882352941,1,0.979779411764706
"L5PT","Serpinf1","Kcnc1",2.73062954723204e-172,-5.49758695486803,0.626754156467039,6.12434111133507,0.202205882352941,0.971428571428571,0.791846885813149
"L5PT","Sncg","Kcnip1",0,-9.80205125851919,0.0874803687527137,9.8895316272719,0.0202205882352941,1,0.979779411764706
"L5PT","Sncg","Kcnc1",0,-6.07330433485217,0.626754156467039,6.70005849131921,0.202205882352941,0.996336996336996,0.79705071366782
"L5PT","Sncg","Scn9a",7.8624457126968e-77,-1.91343957616775,0.331925041348573,2.24536461751632,0.106617647058824,0.512820512820513,0.792095588235294
"L5PT","Sncg","Kcnq4",1.82406598176567e-62,-1.91282897154043,0.0600630549430056,1.97289202648344,0.0165441176470588,0.501831501831502,0.967032524688708
"L5PT","Sncg","Hcn3",2.62674073533013e-54,-2.55776812489553,0.585883920033415,3.14365204492894,0.163602941176471,0.67032967032967,0.755936595949855
"L5PT","Sst","Cacna1h",0,2.71294786014074,2.93830599207629,0.225358131935553,0.6875,0.0618055555555556,0.91010101010101
"L5PT","Sst","Kcnip1",0,-8.1489766546035,0.0874803687527137,8.2364570233562,0.0202205882352941,0.989583333333333,0.979566563467492
"L5PT","Sst","Kcnc1",0,-5.62227032687915,0.626754156467039,6.24902448334619,0.202205882352941,0.989236111111111,0.795593913240972
"L5PT","Vip","Kcnip1",0,-7.85221437717945,0.0874803687527137,7.93969474593213,0.0202205882352941,0.92310298102981,0.978094981111711
"L5PT","Vip","Kcnc1",0,-5.76548072683079,0.626754156467039,6.39223488329783,0.202205882352941,0.962737127371274,0.78996771122242
"L6b","L6CT","Kcnab1",0,6.7846193818463,7.56432741038355,0.779708028537251,0.958128078817734,0.168411037107517,0.824229097517605
"L6b","L6CT","Kcnn3",3.38920590694058e-117,1.84740439591131,2.04275794062162,0.19535354471031,0.504926108374384,0.0466222645099905,0.907665173702165
"L6b","L6IT","Cacna1g",9.28357010828514e-217,-3.88575394106259,0.720669738925105,4.6064236799877,0.199507389162562,0.928038379530917,0.78502248014419
"L6b","L6IT","Kcnip2",4.88976663957623e-81,-2.68774997523046,0.816010026544478,3.50376000177494,0.194581280788177,0.674307036247335,0.711435191495161
"L6b","Lamp5","Kcnip1",0,-7.46034259818464,0.578923031463219,8.03926562964785,0.0985221674876847,0.977886977886978,0.899249944302795
"L6b","Meis2","Kcna6",6.22765108317641e-91,5.39908959763169,6.25694404028503,0.857854442653338,1,0.196428571428571,0.803571428571429
"L6b","Meis2","Kcnab1",7.81061968623669e-80,7.17476495174937,7.56432741038355,0.389562458634177,0.958128078817734,0.0535714285714286,0.944087403598972
"L6b","Meis2","Kcna2",1.8093446679765e-65,4.82480777137877,5.5990426945926,0.774234923213835,0.95320197044335,0.160714285714286,0.831395348837209
"L6b","Meis2","Kcna1",2.29438780684371e-35,4.35468242762407,6.04551735260556,1.6908349249815,0.975369458128079,0.267857142857143,0.725378787878788
"L6b","Meis2","Scn1a",4.58807297799383e-29,3.11022491294663,4.80629350539315,1.69606859244652,0.886699507389163,0.25,0.718055555555556
"L6b","Meis2","Hcn1",6.02732176911894e-26,3.58552959675525,4.01897620910018,0.433446612344931,0.82512315270936,0.0535714285714286,0.935074626865672
"L6b","Meis2","Cacna1a",4.19256025071304e-25,2.79800410753848,4.08715781384896,1.28915370631048,0.955665024630542,0.267857142857143,0.719716494845361
"L6b","Meis2","Kcnn3",1.86806948394555e-23,1.94268448459907,2.04275794062162,0.100073456022543,0.504926108374384,0.0178571428571429,0.964634146341463
"L6b","Meis2","Kcna4",7.31581692349632e-11,2.27754718034855,3.16404148701389,0.886494306665346,0.682266009852217,0.125,0.816787003610108
"L6b","Meis2","Kcnip1",6.49245741827931e-102,-5.35342103860337,0.578923031463219,5.93234407006659,0.0985221674876847,0.732142857142857,0.865433137089992
"L6b","NP","Kcnn3",4.08324608385124e-82,1.90049824569638,2.04275794062162,0.142259694925241,0.504926108374384,0.0330578512396694,0.934529328764362
"L6b","NP","Kcnip1",0,-5.72989811324861,0.578923031463219,6.30882114471184,0.0985221674876847,0.87603305785124,0.887536016358398
"L6b","Pvalb","Kcnn3",2.62181818824498e-158,1.99215719553778,2.04275794062162,0.0506007450838361,0.504926108374384,0.0188087774294671,0.962749445676275
"L6b","Pvalb","Kcna4",5.17628918417665e-98,2.79589583437957,3.16404148701389,0.36814565263432,0.682266009852217,0.0868786386027765,0.872661634394486
"L6b","Pvalb","Kcnip1",0,-6.32231192367484,0.578923031463219,6.90123495513807,0.0985221674876847,0.918943125839678,0.892787524366472
"L6b","Pvalb","Kcnip2",0,-6.08941460759975,0.816010026544478,6.90542463414424,0.194581280788177,0.945812807881773,0.794270833333333
"L6b","Serpinf1","Kcnn3",4.17305946865178e-34,1.82165211196733,2.04275794062162,0.221105828654287,0.504926108374384,0.0761904761904762,0.849105691056911
"L6b","Serpinf1","Kcnip1",0,-9.70545901662938,0.578923031463219,10.2843820480926,0.0985221674876847,1,0.901477832512315
"L6b","Sncg","Kcnip1",0,-9.31060859580869,0.578923031463219,9.8895316272719,0.0985221674876847,1,0.901477832512315
"L6b","Sncg","Scn9a",6.19101621058967e-92,-2.21547392852417,0.0298906889921491,2.24536461751632,0.00246305418719212,0.512820512820513,0.995197044334975
"L6b","Sncg","Kcnq4",1.28271199614175e-43,-1.67395592170444,0.298936104779,1.97289202648344,0.083743842364532,0.501831501831502,0.833123584193305
"L6b","Sst","Kcnip1",0,-7.65753399189299,0.578923031463219,8.2364570233562,0.0985221674876847,0.989583333333333,0.900440757065077
"L6b","Sst","Cacna1g",4.78065665182134e-75,-2.17529837499497,0.720669738925105,2.89596811392007,0.199507389162562,0.671180555555556,0.702751536064057
"L6b","Vip","Kcnn3",1.01820427257533e-99,1.53962865834615,2.04275794062162,0.503129282275471,0.504926108374384,0.144308943089431,0.714197898076542
"L6b","Vip","Kcnip1",0,-7.36077171446895,0.578923031463219,7.93969474593213,0.0985221674876847,0.92310298102981,0.893270664798662
"L6CT","L6IT","Kcnab1",0,-5.16160761149887,0.779708028537251,5.94131564003612,0.168411037107517,0.9136460554371,0.815671466969836
"L6CT","L6IT","Cacna1g",0,-4.09786272472349,0.508560955264209,4.6064236799877,0.14081826831589,0.928038379530917,0.84826245183193
"L6CT","L6IT","Kcna3",2.35688252937359e-131,-2.34504899855967,0.253620439368275,2.59866943792794,0.0580399619410086,0.538379530916844,0.89219508059274
"L6CT","Lamp5","Kcnip1",0,-7.99283891156976,0.0464267180780996,8.03926562964785,0.00761179828734539,0.977886977886978,0.99221607562073
"L6CT","Lamp5","Kcnab1",0,-5.30659759398274,0.779708028537251,6.08630562251998,0.168411037107517,0.917936117936118,0.81653294405043
"L6CT","Lamp5","Kcna3",1.22851317232139e-198,-2.86292356217978,0.253620439368275,3.11654400154805,0.0580399619410086,0.581818181818182,0.900243815413892
"L6CT","Lamp5","Cacna1g",1.26911555169688e-175,-2.41809429216678,0.508560955264209,2.92665524743099,0.14081826831589,0.656511056511056,0.785505107767339
"L6CT","Lamp5","Kcnn3",2.88093001844421e-157,-1.39780136672942,0.19535354471031,1.59315491143973,0.0466222645099905,0.508599508599509,0.908332069296782
"L6CT","Meis2","Kcna6",4.19862959575739e-81,4.8962134508804,5.75406789353374,0.857854442653338,0.993339676498573,0.196428571428571,0.802254378762999
"L6CT","Meis2","Hcn1",4.77989166825543e-68,5.72357868316325,6.15702529550818,0.433446612344931,0.972407231208373,0.0535714285714286,0.944908442829186
"L6CT","Meis2","Scn1a",5.02638466657951e-62,4.45373065094779,6.1497992433943,1.69606859244652,0.962892483349191,0.25,0.740365612648221
"L6CT","Meis2","Kcna1",1.5662132723681e-59,5.50155598793891,7.1923909129204,1.6908349249815,0.991436726926736,0.267857142857143,0.729829311763093
"L6CT","Meis2","Kcna2",1.80071895576625e-57,4.33820687120185,5.11244179441568,0.774234923213835,0.892483349191246,0.160714285714286,0.819924611635699
"L6CT","Meis2","Cacna1a",2.29097352306667e-29,2.92709203360828,4.21624573991876,1.28915370631048,0.939105613701237,0.267857142857143,0.714774207555362
"L6CT","Meis2","Kcnip1",5.39165810216503e-132,-5.88591735198849,0.0464267180780996,5.93234407006659,0.00761179828734539,0.732142857142857,0.989603397461187
"L6CT","NP","Kcnd3",4.18299095637468e-131,3.78278230026131,3.89365702897089,0.110874728709583,0.764985727878211,0.0330578512396694,0.956786316352124
"L6CT","NP","Kcnip1",0,-6.26239442663373,0.0464267180780996,6.30882114471184,0.00761179828734539,0.87603305785124,0.991311060445577
"L6CT","Pvalb","Kcnd3",1.49804346583196e-203,2.91782239974419,3.89365702897089,0.975834629226702,0.764985727878211,0.221674876847291,0.710223512976987
"L6CT","Pvalb","Kcnip1",0,-6.85480823705996,0.0464267180780996,6.90123495513807,0.00761179828734539,0.918943125839678,0.991716790655145
"L6CT","Pvalb","Kcnab1",0,-6.63644710465726,0.779708028537251,7.41615513319452,0.168411037107517,0.944021495745634,0.821602539914096
"L6CT","Pvalb","Kcna3",3.72921149937982e-166,-2.57054982795942,0.253620439368275,2.8241702673277,0.0580399619410086,0.552619793999104,0.894973067249374
"L6CT","Serpinf1","Kcnip1",0,-10.2379553300145,0.0464267180780996,10.2843820480926,0.00761179828734539,1,0.992388201712655
"L6CT","Serpinf1","Kcnab1",4.67221802231808e-55,-4.24846642217675,0.779708028537251,5.028174450714,0.168411037107517,0.761904761904762,0.778960513796384
"L6CT","Serpinf1","Kcna3",6.8243982356087e-25,-2.61400341041628,0.253620439368275,2.86762384978456,0.0580399619410086,0.533333333333333,0.891175071360609
"L6CT","Serpinf1","Cacna1g",7.95001832862822e-21,-2.13728607318738,0.508560955264209,2.64584702845159,0.14081826831589,0.6,0.765302886140184
"L6CT","Sncg","Kcnip1",0,-9.84310490919381,0.0464267180780996,9.8895316272719,0.00761179828734539,1,0.992388201712655
"L6CT","Sncg","Scn9a",1.58221069313565e-117,-2.18270790329894,0.062656714217388,2.24536461751632,0.0180780209324453,0.512820512820513,0.964747859181732
"L6CT","Sncg","Kcnab1",9.97607636261845e-115,-4.12323262400309,0.779708028537251,4.90294065254034,0.168411037107517,0.816849816849817,0.793828640671067
"L6CT","Sncg","Kcna3",1.1826246153795e-88,-3.37504337245261,0.253620439368275,3.62866381182089,0.0580399619410086,0.714285714285714,0.918744053282588
"L6CT","Sncg","Hcn3",9.88684681296543e-86,-2.9681760783047,0.175475966624244,3.14365204492894,0.0390104662226451,0.67032967032967,0.94180405858589
"L6CT","Sncg","Kcnq4",1.07605065464068e-66,-1.81245493715577,0.160437089327673,1.97289202648344,0.0399619410085633,0.501831501831502,0.920367810982936
"L6CT","Sncg","Cacna1g",2.55303907401463e-23,-1.50795592798544,0.508560955264209,2.01651688324965,0.14081826831589,0.505494505494505,0.72142473007074
"L6CT","Sst","Kcnip1",0,-8.19003030527811,0.0464267180780996,8.2364570233562,0.00761179828734539,0.989583333333333,0.992308077520156
"L6CT","Sst","Kcnab1",0,-5.1794805946791,0.779708028537251,5.95918862321636,0.168411037107517,0.844791666666667,0.800647847566935
"L6CT","Sst","Kcna3",0,-3.54347150518687,0.253620439368275,3.79709194455514,0.0580399619410086,0.711111111111111,0.918381303520457
"L6CT","Sst","Cacna1g",1.09069525426177e-189,-2.38740715865586,0.508560955264209,2.89596811392007,0.14081826831589,0.671180555555556,0.790193164640578
"L6CT","Vip","Kcnip1",0,-7.89326802785407,0.0464267180780996,7.93969474593213,0.00761179828734539,0.92310298102981,0.991754117965415
"L6CT","Vip","Kcnab1",2.45893367561325e-276,-3.43712348521918,0.779708028537251,4.21683151375644,0.168411037107517,0.649728997289973,0.740798028393436
"L6CT","Vip","Cacna1g",7.77817542722226e-161,-2.18496755438397,0.508560955264209,2.69352850964818,0.14081826831589,0.567073170731707,0.751675311787033
"L6IT","Lamp5","Kcnip2",6.7998362091784e-229,2.68803763291585,3.50376000177494,0.815722368859093,0.674307036247335,0.168550368550369,0.750039137232813
"L6IT","Lamp5","Kcnip1",0,-7.87776053817923,0.161505091468624,8.03926562964785,0.0325159914712154,0.977886977886978,0.966748722289486
"L6IT","Meis2","Kcna2",3.02530870325191e-69,4.72537578892355,5.49961071213738,0.774234923213835,0.926439232409382,0.160714285714286,0.826524741081703
"L6IT","Meis2","Kcna6",3.57340407781821e-60,4.14765769723161,5.00551213988495,0.857854442653338,0.968017057569296,0.196428571428571,0.797081497797357
"L6IT","Meis2","Kcnab1",1.30099456349445e-53,5.55175318140194,5.94131564003612,0.389562458634177,0.9136460554371,0.0535714285714286,0.941365227537923
"L6IT","Meis2","Kcna1",9.88208899341328e-38,4.28651245984741,5.97734738482891,1.6908349249815,0.950426439232409,0.267857142857143,0.718171620863713
"L6IT","Meis2","Hcn1",2.69185929796585e-30,3.70486747963912,4.13831409198405,0.433446612344931,0.803304904051173,0.0535714285714286,0.933311214333112
"L6IT","Meis2","Cacna1g",6.5401830562442e-29,3.37748277595523,4.6064236799877,1.22894090403246,0.928038379530917,0.25,0.730614589316485
"L6IT","Meis2","Cacna1b",1.20177603775466e-23,3.10508086959455,4.51633065522219,1.41124978562765,0.920042643923241,0.267857142857143,0.708864426419467
"L6IT","Meis2","Kcnip2",1.77511666897263e-17,2.95945847069237,3.50376000177494,0.544301531082568,0.674307036247335,0.0714285714285714,0.894071146245059
"L6IT","Meis2","Kcnip1",7.70623633458202e-130,-5.77083897859797,0.161505091468624,5.93234407006659,0.0325159914712154,0.732142857142857,0.955587914088096
"L6IT","NP","Kcnd3",5.1170839598774e-158,3.92343452565136,4.03430925436094,0.110874728709583,0.807036247334755,0.0330578512396694,0.959037959758507
"L6IT","NP","Kcnip2",7.31365563153629e-96,3.07092096908127,3.50376000177494,0.432839032693669,0.674307036247335,0.09366391184573,0.861096048519692
"L6IT","NP","Kcnip1",0,-6.14731605324321,0.161505091468624,6.30882114471184,0.0325159914712154,0.87603305785124,0.962882688980971
"L6IT","Pvalb","Cacna1g",0,3.78548390619017,4.6064236799877,0.820939773797529,0.928038379530917,0.207344379758173,0.776577796423703
"L6IT","Pvalb","Kcnd3",2.08481882303609e-313,3.05847462513424,4.03430925436094,0.975834629226702,0.807036247334755,0.221674876847291,0.725322279415114
"L6IT","Pvalb","Kcnip1",0,-6.73972986366944,0.161505091468624,6.90123495513807,0.0325159914712154,0.918943125839678,0.964615882575427
"L6IT","Serpinf1","Kcnip1",0,-10.122876956624,0.161505091468624,10.2843820480926,0.0325159914712154,1,0.967484008528785
"L6IT","Sncg","Kcnip2",2.02975503801799e-53,2.56240400755798,3.50376000177494,0.941355994216961,0.674307036247335,0.201465201465201,0.701226309921962
"L6IT","Sncg","Kcnip1",0,-9.72802653580328,0.161505091468624,9.8895316272719,0.0325159914712154,1,0.967484008528785
"L6IT","Sncg","Scn9a",2.14951659021866e-120,-2.10744452247757,0.137920095038755,2.24536461751632,0.0330490405117271,0.512820512820513,0.935554371002132
"L6IT","Sst","Kcnip1",0,-8.07495193188758,0.161505091468624,8.2364570233562,0.0325159914712154,0.989583333333333,0.967141734934351
"L6IT","Vip","Kcnip1",0,-7.77818965446354,0.161505091468624,7.93969474593213,0.0325159914712154,0.92310298102981,0.964775336945678
"Lamp5","Meis2","Scn1a",5.46702632676696e-97,5.54395179263372,7.24002038508023,1.69606859244652,0.986732186732187,0.25,0.746638446215139
"Lamp5","Meis2","Hcn1",1.42028160351629e-94,6.70247429838527,7.13592091073019,0.433446612344931,0.977395577395577,0.0535714285714286,0.945189614307261
"Lamp5","Meis2","Kcna2",3.73952983160629e-82,5.15662023970131,5.93085516291515,0.774234923213835,0.941031941031941,0.160714285714286,0.829214845207012
"Lamp5","Meis2","Kcnab1",1.85732683508617e-56,5.69674316388582,6.08630562251998,0.389562458634177,0.917936117936118,0.0535714285714286,0.94163926277149
"Lamp5","Meis2","Kcna6",2.3747924620898e-45,3.57521900031912,4.43307344297246,0.857854442653338,0.896314496314496,0.196428571428571,0.780848605889724
"Lamp5","Meis2","Kcnn3",6.71552760081377e-16,1.49308145541718,1.59315491143973,0.100073456022543,0.508599508599509,0.0178571428571429,0.964889579020014
"Lamp5","Meis2","Kcna4",9.22810925750126e-08,1.774261740185,2.66075604685035,0.886494306665346,0.537100737100737,0.125,0.767268984446478
"Lamp5","NP","Kcnd3",3.21749200575004e-213,4.55240106987789,4.66327579858747,0.110874728709583,0.831941031941032,0.0330578512396694,0.960264189443162
"Lamp5","NP","Kcnn3",4.28909030871642e-77,1.45089521651449,1.59315491143973,0.142259694925241,0.508599508599509,0.0330578512396694,0.935002195871761
"Lamp5","Pvalb","Kcnd3",0,3.68744116936077,4.66327579858747,0.975834629226702,0.831941031941032,0.221674876847291,0.733544964923664
"Lamp5","Pvalb","Kcnn3",1.39258698309811e-287,1.54255416635589,1.59315491143973,0.0506007450838361,0.508599508599509,0.0188087774294671,0.963018490754623
"Lamp5","Pvalb","Kcna4",1.70600332313493e-199,2.29261039421603,2.66075604685035,0.36814565263432,0.537100737100737,0.0868786386027765,0.838245169664547
"Lamp5","Pvalb","Kcnip2",0,-6.08970226528514,0.815722368859093,6.90542463414424,0.168550368550369,0.945812807881773,0.8217930999181
"Lamp5","Serpinf1","Kcnn3",1.0207856884272e-23,1.37204908278544,1.59315491143973,0.221105828654287,0.508599508599509,0.0761904761904762,0.850195537152059
"Lamp5","Sncg","Scn9a",3.89321915757044e-125,-2.13918392913526,0.106180688381068,2.24536461751632,0.0304668304668305,0.512820512820513,0.940589680589681
"Lamp5","Vip","Kcnn3",6.33888437353434e-166,1.09002562916426,1.59315491143973,0.503129282275471,0.508599508599509,0.144308943089431,0.71626212638938
"Meis2","NP","Kcna6",7.96165564043525e-115,-6.13369392279741,0.857854442653338,6.99154836545074,0.196428571428571,0.994490358126722,0.802483181638306
