"sample_id","cre_label","Nr5a1","Rbp4","Hcn1","Hcn2","Hcn3","Hcn4","Cacna1a","Cacna1b","Cacna1c","Cacna1d","Cacna1e","Cacna1f","Cacna1g","Cacna1h","Cacna1i","Cacna1s","Cacna2d1","Cacna2d2","Cacna2d3","Cacna2d4","Kcna1","Kcna10","Kcna2","Kcna3","Kcna4","Kcna5","Kcna6","Kcna7","Kcnab1","Kcnab2","Kcnab3","Kcnb1","Kcnb2","Kcnc1","Kcnc2","Kcnc3","Kcnc4","Kcnd1","Kcnd2","Kcnd3","Kcnd3os","Kcne1","Kcne1l","Kcne2","Kcne3","Kcne4","Kcnf1","Kcng1","Kcng2","Kcng3","Kcng4","Kcnh1","Kcnh2","Kcnh3","Kcnh4","Kcnh5","Kcnh6","Kcnh7","Kcnh8","Kcnip1","Kcnip2","Kcnip3","Kcnip4","Kcnj1","Kcnj10","Kcnj11","Kcnj12","Kcnj13","Kcnj14","Kcnj15","Kcnj16","Kcnj2","Kcnj3","Kcnj4","Kcnj5","Kcnj6","Kcnj8","Kcnj9","Kcnk1","Kcnk10","Kcnk12","Kcnk13","Kcnk15","Kcnk16","Kcnk18","Kcnk2","Kcnk3","Kcnk4","Kcnk5","Kcnk6","Kcnk7","Kcnk9","Kcnma1","Kcnmb1","Kcnmb2","Kcnmb3","Kcnmb4","Kcnmb4os1","Kcnmb4os2","Kcnn1","Kcnn2","Kcnn3","Kcnn4","Kcnq1","Kcnq1ot1","Kcnq2","Kcnq3","Kcnq4","Kcnq5","Kcnrg","Kcns1","Kcns2","Kcns3","Kcnt1","Kcnt2","Kcnu1","Kcnv1","Kcnv2","Nav1","Nav2","Nav3","Scn10a","Scn11a","Scn1a","Scn1b","Scn2a1","Scn2b","Scn3a","Scn3b","Scn4a","Scn4b","Scn5a","Scn7a","Scn8a","Scn9a","Scnm1","Scnn1a","Scnn1b","Scnn1g"
"LS-15389_S49_E1-50","Nr5a1-Cre",0,0,7.42436611944434,4.15477174932005,0,0,7.68847751746505,2.182486741159,6.82495191440837,0,7.75499240017773,0,5.07634603325098,0,0,0,9.68322262117551,0,8.6504477430692,0,7.68847751746505,0,9.37448285122052,0,7.46828045010986,0,4.15477174932005,0,0.914440756994059,7.43915325173653,6.33334226892925,9.6017767029214,5.22026687923959,5.84873937608656,3.16406936345649,4.29142705664445,0,0,5.44202247057481,3.42401121753017,0,0,0,0,0,0,3.64419060758977,0,0,0,0,7.66979192914336,0,6.1477590041215,0,7.17336536976993,0,6.67060761402376,0,0,6.99471408024407,6.94377701257614,7.19094547790804,0,0,3.01412429443988,0,0,0,0,0,0,8.27110687143146,4.08126201270266,0,3.92195161118823,0,8.52437674182975,0,0,0,0,0,0,0,7.79577716668692,0,4.95812356341074,0,0,0,0,9.52415111357052,0,0,0,6.56670648142441,0.914440756994059,3.29988686264347,0,0,0,0,0,9.36289689559101,8.19474029836506,7.72513796100057,0,6.1477590041215,0,5.11369446738577,6.0927087433632,0,5.87072200074268,6.80225509863754,0,6.77919549620648,0,8.33575272342889,5.55494461267899,8.7126250588056,0,0,8.5450297969138,7.95343918858741,9.3840672423518,8.10486012735056,5.93472888280264,4.15477174932005,0,5.22026687923959,0,0,8.58546954176705,0,5.87072200074268,3.53829722456648,0,0
"LS-15389_S50_E1-50","Nr5a1-Cre",0,0,0.70845805092743,3.39380752200716,0.70845805092743,0,5.13910362611124,5.2149497788447,6.58659221787753,0,9.11842103550019,0,0,0,4.45443066875546,0,9.28750877246416,0,9.04239007945646,0,6.39337207118248,0,9.05963549700701,0,7.63075226980175,0,1.53713209131187,0,0,5.77859811816097,8.56807716690458,8.6882601130073,0,6.52832385606172,6.07843807509121,2.99541645869033,6.46760270763524,0,6.1445815245815,4.01946716654017,0,0,0,0,0,0,3.63378233597894,0,0,0,0,7.22885068201419,0,5.54386959139151,2.8758915187397,6.96895604809736,0,8.79508389567477,0,0,8.11607736018945,7.39022841784498,4.75469112236476,0,0,6.1953961202251,4.17947371666121,3.30404280617344,0,0,0,0,6.26841202720348,3.2083201629389,0,0,0,7.44899621817183,8.11277657980452,0,0,0,0,0,0,7.49535977555387,2.06014547580611,3.83947500009733,0,0,0,0,8.46571139905753,0,0,0,5.54386959139151,1.53713209131187,1.53713209131187,5.5241272008724,0,0,0,0,8.67712947673958,7.78801795406611,0,0,2.99541645869033,0,6.37144238410292,4.75469112236476,0,1.18149278276455,5.9362937053396,0,7.91472889897396,0,5.62024357627902,5.9362937053396,7.71588454220396,0,0,9.31505642415367,8.57768592663567,8.25430689825853,7.92229066392175,6.78211697803003,5.00309750497506,0,5.87526796242657,0,0,7.93355951231036,0,6.76539736918885,5.13910362611124,0,0
"LS-15389_S51_E1-50","Nr5a1-Cre",4.64060204599117,5.52828772878526,7.18334900885774,3.09172598675563,0,0,7.0332020875586,7.60438052636854,6.60672054037407,4.3330614993299,7.14202040530668,4.23164198577728,4.42781724826677,0,2.971046782431,0,8.5061116818643,0,8.68461880663655,5.2968199685126,8.28347572593389,0,9.36586982491677,0,3.57841699456005,0,0,0,6.35269471124167,7.35594109338873,7.88467182176715,8.85841329314274,0,5.83533309903552,6.31600215700258,4.5167311879077,4.95887135059764,0,6.81389798930337,5.39390686012136,0,0,0,0,0,0,4.38121717492059,0,4.55921423705866,0,0,7.678517589016,1.24379696597255,7.74903038877678,2.971046782431,5.9673864304456,2.14421765193499,8.8477418195794,0,0,7.17654260335505,4.5167311879077,6.94783897419686,0,0,5.48487016538703,4.95887135059764,0,0,0,0,5.68996351122906,9.09336910386604,0,0,4.12255005926016,0,8.00096419475791,6.78733833963561,0,3.49333662564427,0,0,0,0,5.37024075701303,5.37024075701303,5.68996351122906,0,2.69439876813394,0,3.57841699456005,8.95504535900826,0,0,0,5.90287013229627,0,3.65875809353343,0,5.24571118916348,0,0,0,8.58790080666472,8.14738479364483,0,0,7.81625682262012,0,5.95152581486338,5.24571118916348,0,6.82264364904864,6.98726756316082,0,7.91361253958623,0,7.54219956409499,5.83533309903552,7.00274214456367,0,0,8.66530086284636,8.63583010651222,9.26038783141938,7.16283269357816,6.40021009061813,0,0,5.02098340796553,0,0,8.8239829684483,2.83934381683102,4.82599918367208,0,0,0
"LS-15389_S52_E1-50","Nr5a1-Cre",0,0,6.35807026478075,2.74551705548002,4.88418277016303,0,5.01723828492927,5.64599502432905,4.64191940817147,0,6.93715831413139,0,4.93888612195715,0,4.5744164572356,0,8.57163494927199,0,8.83042486283196,0,7.37922849654136,0,7.73270156153746,0,0,0,0,0,4.30967028346744,4.17942350376839,8.0846948134137,8.006819060467,0,3.69857747623623,1.09846000478483,2.61722092398432,5.95553161985224,5.18503639856737,8.31410867354953,6.68049515692583,0,0,0,0,0,0,0,0,0,0,0,6.07024079556012,0,6.16507022688592,0,6.36807148714144,3.25692765062657,8.48007576261094,4.0362404788906,0,4.96547913141645,7.81177262700484,4.0362404788906,0,0,0,0,0,0,0,0,1.09846000478483,6.50126257826777,4.93888612195715,0,0,0,7.89713201628397,6.86836443816221,0,6.29656169807164,0,0,0,0,5.20749039348762,4.0362404788906,0,0,0,0,0,8.52322907832343,0,0,0,6.47373857831501,0,4.93888612195715,0,5.80168848236845,0,0,0,6.27546195518501,3.69857747623623,0,0,6.21024549927527,0,6.89627685323319,1.43929868560318,0,4.08556406075886,7.45155859231439,0,8.0384755645436,0,1.94603837901919,4.64191940817147,6.51932444703683,0,0,6.94386066591581,9.120998909056,8.43321206279602,6.41706332697272,4.60856270019283,0,0,4.82732317774325,0,0,7.99072645458293,0.651343373060672,4.13325694093424,0,0,0
"LS-15389_S53_E1-50","Nr5a1-Cre",5.62106721504129,3.6913845902525,6.77995852959502,4.9190966297599,0,0,3.80757905365574,5.41668141356667,5.84153941541494,0,6.97274065008523,0,0,0,0,0,8.01913606166015,0,9.51108760783459,0,6.11398005188216,0,8.58097039228232,0,2.79894847723084,0,1.05901920703835,0,0,3.80757905365574,5.74282700668087,8.04895436874448,3.00770589474096,3.42648367433294,4.9945872360955,1.39246684771303,5.08946404858915,0,6.0681202455477,0,0,0,0,0,0,0,2.26071855151737,0,0,0,0,5.94665641704028,0,5.72815727181437,6.78705332884415,4.83943672764942,0,7.51593989047442,0,0,8.1596914367543,7.84990605164457,7.63867607374144,0,0,3.27323489790837,0,0,0,0,0,0,7.13166793845049,4.53680198831069,0,0,0,6.65368121212498,8.21597577285797,0,0,0,0,0,0,7.73353807982696,0.624575675553493,4.60262100795194,0,0,0,0,8.02514923086647,0,0,0,4.31914862327638,0,0,0,0,0,0,0,6.96650454376049,3.80757905365574,0,0,3.19003948027661,0,5.77172642221962,0,0,2.26071855151737,7.55386938032862,0,7.21819744774688,0,6.40892208952636,1.66313016569689,7.606953778453,0,0,7.19704673708249,8.94361038892821,7.61494998378088,6.41809106311421,1.05901920703835,0,0,0,0,0,7.76621694306352,0,6.57388602467195,0,0,0
"LS-15389_S54_E1-50","Nr5a1-Cre",0,0,8.14113245193394,4.48453009907959,0,0,6.52829182018783,6.63959381239449,8.11140400158592,6.07950331428915,8.64361332782065,0,6.16467721409483,0,0,0,8.60146286106098,0,8.41934825650248,0,6.39363414584059,0,9.41723969872861,0,5.04784903381337,0,0,0,5.83118885785187,7.13783208789071,7.64425333952019,9.51940932431026,5.18464878813661,5.8518831758781,5.97017767152523,3.54757822972157,3.07088290094598,0,6.37945043538819,6.66320332767861,0,0,0,0,0,0,3.07088290094598,0,0,0,0,7.65606832802595,0.865951735094252,3.90527454476878,4.85630918609669,3.98237745946408,0,8.34100211343767,0,0,9.27316322078073,9.16775438811197,5.42457349463243,0,0,4.81474894156879,0,0,0,0,0,0.865951735094252,8.99478686705861,2.92226116982721,0,6.94905274680762,0,7.55872285924045,5.65399136891178,0,0,0,0,0,0,7.87911975147215,4.37441341653562,4.53658901479118,0,0,0,6.63959381239449,9.78857098137996,0,0,0,4.37441341653562,0,0.865951735094252,4.72785453652682,5.18464878813661,0,0,0,9.8072345541171,6.76491069870426,0,0,7.56500321814872,0,2.56930868406552,0,0,0,8.51652132931466,0,7.87407033944665,0,7.46108123453796,4.72785453652682,8.84799924694315,0,0,6.32127859923555,7.7472585718868,9.60266037802371,8.50022746134497,7.08636789112655,0.865951735094252,0,5.01152159480197,0,0,8.60146286106098,0,3.73748384144148,7.22766433604916,0,0
"LS-15389_S55_E1-50","Nr5a1-Cre",0,0,6.83163350955021,4.67763473778247,0,0,4.98824407665386,3.60623998198012,1.08258628693391,2.72009156500388,8.01491118132601,0,4.7393120189488,0,3.84939395894385,0,6.99857487819068,0,8.49114437492207,0,6.47166866823187,0,8.15445679934921,0,6.32851117891625,0,0,0,5.91276843319193,2.12217167874582,8.20451782073348,8.2528998398952,0,4.28126670272651,0.640541926980199,4.79846025870966,6.44415109656865,0,0,6.05295949789929,0,0,0,0,0,0,2.2964287521465,0,0,0,0,5.47882110134929,0,5.32639440447928,0,4.61320244544308,0,7.43117825110206,0,0,7.60691133479381,9.0384275113533,0,0,0,5.53207020970659,0,0,0,0,0,0,6.23526075281317,2.59221343415827,0,0.640541926980199,0,7.07830573818178,7.25762148416223,0,0,0,0,0,0,6.13556389471082,1.08258628693391,3.84939395894385,0,0,0,0,7.91488313911309,0,0,0,6.55120574322481,0.640541926980199,0,0,0.640541926980199,0,0,0,7.72213743114659,6.90074489315906,0,0,3.53846093857207,0,5.93929194683003,6.94722552659539,0,0,6.65886439328048,0,6.75158014016507,0,4.1958478564424,2.59221343415827,7.63557868562412,0,0,7.98657825705979,9.30636352835034,8.0334953182611,6.93409744646996,5.66514834873062,0,0,0,0,0,7.31445038556798,0,4.15116383902967,5.91276843319193,0,0
"LS-15389_S56_E1-50","Nr5a1-Cre",7.70019360922147,1.67360198558551,7.54811724890775,6.45135915628966,0,0,8.8346004755213,7.91833305024618,7.02476229592342,3.92937960438301,8.69672082423042,0,6.35814527982624,0,4.29394841246905,0,6.66880890229618,0,7.85150281410783,0,1.67360198558551,0,9.73260684879723,0,2.42766020291671,0,1.0669849317616,0,0,7.39697039138485,6.37727609752306,9.67386118263712,0,5.85655299960222,7.23861397232959,4.76983567204878,2.09934608224492,0,6.46930041013673,1.0669849317616,4.51733916071493,0,0,0,0,0,6.83023235523134,0,0,0,0,8.33024357873621,0,5.91007831524432,3.11525845600919,3.28694071368315,0,7.73026443858214,0,0,7.93779300471118,7.51395147699296,1.67360198558551,0,0,5.58757999917708,6.6842532808083,0,0,0,0,4.98465361971356,6.95006757783007,4.51733916071493,0,3.70548631722107,0,8.8922598999033,4.29394841246905,0,0,0,0,0,0,7.6772218823692,4.02951518734985,0,0,0,0,0,9.09074768778624,0,0,0,7.56490143200702,0,0,0,0,0,0,0,10.6466115342358,10.4939417782188,2.09934608224492,0,4.37231880949959,0,1.67360198558551,1.67360198558551,0,4.93387285624609,6.31910534984852,0,6.25849020035732,0,6.23770568107447,6.6842532808083,7.66948263160468,0,0,9.3206073503064,6.27897953034284,7.57322086235477,7.23861397232959,5.82902675036028,1.0669849317616,0,5.25669792464371,0,0,10.6749118076496,0,0,0,0,0
"LS-15389_S57_E1-50","Nr5a1-Cre",4.29555692759194,0,7.5442732702319,0,1.95134326902753,0,6.95763387408646,6.79019762823417,5.67746674894641,0,7.60396566099823,0,5.55082407624128,0,0,0,8.68561465679382,0,8.98404658839743,0,6.81796130357686,0,9.69887170575464,0,6.93245458145449,0,0,0,0,6.90682801799081,7.43496732574501,6.91542088342834,8.0051220050986,0,6.47850013676844,4.49217900877872,0.779752329565397,0,7.01473092222991,0,0,0,0,0,0,0,5.23107298997521,0,0,0,0,7.843423137402,4.62384297594969,0,0.779752329565397,6.67347009973333,0,6.53535350078089,0,0,4.58127625839488,5.77512190012229,0.779752329565397,0,0,4.95917277901274,0,0,0,0,0,0,0,0,0,2.40626908251059,0,7.44093147127193,7.63551330061186,0,0,0,0,0,0,5.23107298997521,0.779752329565397,5.20327186930887,0,0,0,0,8.77331460765564,0,0,0,4.70538434093146,0,3.46410697126499,0,0,0,0,0,8.80371804594937,8.21109242406781,0,0,7.43496732574501,0,4.92553809554795,3.26333995091162,0,6.68356632939137,7.29710219035918,0,4.66518967322421,0,0,6.56842026396052,7.1151220560965,0,0,7.37392922762762,7.82073129422315,9.89952137892306,7.92653681012321,3.64031757812325,0,0,0,0,0,7.81614977922201,0,6.51288028920984,4.53741532731771,0,0
"LS-15389_S58_E1-50","Nr5a1-Cre",0,0,8.64055172798414,2.98139784054888,6.47081196592565,0,5.83707125164146,6.35401838571188,6.76027528253761,3.44009982256869,7.77323312651206,0,0,0,0,0,8.80849054891988,0,7.2642603293259,0,6.83688648537009,0,9.38814316110659,0,6.20782518923219,0,0,0,0,7.3364034124508,5.26467248129295,9.77153516239199,6.89776109203809,6.35401838571188,5.76047012492762,4.50321439914358,4.37205857189724,0,8.96175664000108,6.37129330296251,0,0,0,0,0,0,5.76047012492762,0,0,0,0,7.4382741149693,0,7.25498340221255,0,0,1.98407002215158,9.2710765225036,0,0,5.70704556998431,7.81170473336062,2.30492983825908,0,0,4.83744071321018,0.989399582672065,0,0,0,0,3.98005989140704,8.10291884523384,0,0,0.989399582672065,0,9.06090929278766,2.98139784054888,0,0,0,0,0,0,6.28277277746744,0,5.22721223520886,0,0,0,0,9.42169499612044,0,0,0,5.50274860297183,1.98407002215158,4.43912639937401,7.13874193842569,0,6.38836381446759,0,0,9.63517212716185,8.26880803444788,5.62300556649816,0,2.30492983825908,0,0,1.98407002215158,0,2.56725161852353,8.33633806016723,0,0.989399582672065,0,0,6.18846372611853,9.52371383027289,0,0,8.07683101839103,8.789340078144,9.07679190135863,8.44230580035938,7.59353991275226,0,0,0,0,0,9.07415691270357,0,0,4.14983615521154,0,0
"LS-15389_S59_E1-50","Nr5a1-Cre",3.98674436073094,4.72109965842533,7.03308768661901,1.79726645219027,0,0,5.50972721260483,6.39116546727714,4.61578708449862,0,7.14456547101716,0,4.19607775089089,0,0,0,8.22251562761358,0,8.22848192237653,0,0,0,8.27245958561773,0,5.20540633971278,0,0,0,4.50217735474515,6.42273191665254,7.57277002306211,8.49912931963859,0,5.5483995083235,6.47385469595668,3.52623724449501,6.08409586666811,0,7.8140553333071,5.4497027565678,0,0,0,0,0,0,0,0,0,0,0,6.38048794457885,0,6.21004811140672,0,6.91966321999023,0,8.28968203202796,0,0,6.95607555797915,7.71128972468054,6.86709084055878,0,0,0,0,0,0,0,0,0,6.65310770099561,0,0,6.1609786981985,0,7.28858525539877,7.51047521236891,0,6.21004811140672,0,0,0,0,7.22435516965493,0,2.96493995867865,0,0,0,0,9.27012485147062,0,0,0,5.71063894252271,0,0,0,0,0,0,0,9.59620729193857,6.38048794457885,0,0,0,0,7.25974374873414,6.23397082369533,0,0,7.71554401257788,5.50972721260483,7.38788646735625,0,6.64420850705723,1.16208451828108,5.74434209722335,0,0,6.93433861995777,9.42362887304183,8.23145584254525,4.57890237322377,4.54104985004345,0,0,2.96493995867865,0,0,8.63559696030504,0,4.88115174647158,0,0,0
"LS-15389_S60_E1-50","Nr5a1-Cre",0,5.38044777421365,5.83040279332718,0.787430468036068,0,0,6.0198751210463,5.65443088862228,7.77824328328418,0,8.81271167413811,0,5.22109910616011,0,4.55495260779941,0,7.42298509449975,0,9.74184646355864,0,6.9674636606244,0,8.88317005591787,0,3.88693585016395,0,0,0,0,6.65050139217934,7.00871522341486,8.16146983122421,5.79311089441451,5.54651945000437,5.07338721056424,5.07338721056424,6.78954198266917,0,6.6081835793681,5.81187733425257,0,0,0,0,0,0,7.2820458202447,0,0,0,0,5.40537513029248,0,4.55495260779941,1.29395616832165,1.96494952223718,0,8.82892509163014,0,0,5.45397379235807,7.88843412431787,4.46296390908228,0,0,5.32926251249621,0,0,0,0,0,2.60454185032177,8.43096625966588,1.29395616832165,0,4.31295103423304,0,8.01124489455284,0,3.95605221178253,0,0,0,0,0,7.34137622340789,0,4.14550995132954,0,0,0,0,7.98667924697452,0,0,0,6.68144456509991,0,3.0461376098185,0,4.20350992229597,0,0,0,7.37961624409935,7.94478345577978,0,0,7.70985107737462,0,5.65443088862228,7.45318359017487,0,0,6.61887997097395,0,7.64330313875269,0,0,0.787430468036068,6.38825374232823,0,0,8.80570689694406,8.98176231073005,9.31837537702141,7.97006664155219,7.3733128815071,5.50098856858203,0,4.76213159835624,0,0,8.50202347161148,0.787430468036068,0,0,0,0
"LS-15389_S61_E1-50","Nr5a1-Cre",5.28437564307299,7.81655523922508,7.28807737574385,0,0,0,5.49845864359343,6.81570062978386,3.86809438833896,0,5.60309251362398,0,0,0,0,0,7.08022893532892,0,9.14622913422093,0,5.98510222949569,0,7.39881241388519,0,5.82123857733268,0,0,0,0,4.9022789501133,8.3299334207792,6.49152878084063,4.84653124442451,2.85484374059915,0,4.49419188844058,3.41071451390548,0,5.8639821253979,0,0,0,0,0,0,0,6.24433561690232,0,0,0,0,2.60898688913647,0,4.38102406231761,0,6.01069066472952,0,7.89765371604383,0,0,5.12948942315649,7.5416952001658,7.3293347515522,0,0,0,0,0,0,0,0,5.36594651324518,7.7383037410226,0,0,5.82123857733268,0,5.99795317769468,4.41974143993609,0,0,0,0,0,0,5.77718987487763,0,0,0,0,0,0,7.95808753783519,0,0,0,5.91907220205551,0.647775112896477,4.21484395508567,0,5.28437564307299,0,0,0,7.29329953385,7.17945664003197,0,0,4.17012567454669,0,1.9387565062267,2.46832291521654,0,0,7.86295222554748,0,8.34006182367642,0,6.25508084211337,3.86809438833896,6.64646903545012,0,0,8.96175821061313,9.42843274096066,7.96137188210003,3.86809438833896,0,6.14384778134981,0,3.41071451390548,0,0,7.55914220985526,0.647775112896477,6.62177383399655,0,0,0
"LS-15389_S62_E1-50","Nr5a1-Cre",4.81577548176477,6.50309520328277,2.87128917546053,0,0.70639238619405,0,7.24173586825859,8.23393786682462,4.31842977234401,0,7.52016064656993,0,0,0,5.41594236280281,0,8.23696185975773,0,8.09418734114324,0,0,0,7.79507567179041,0,2.05609570998129,0,0,0,0,6.51310818886985,8.03981433555991,7.66190827485675,0,5.57734379067157,0,2.26011972645653,1.81839040102455,0,6.05958775930123,6.62813786072538,0,0,0,5.68755059153901,0,0,5.70512686413955,0,0,0,0,6.15219920712245,0,3.10108268174796,0,6.65551724679758,0,8.36133858082231,0,0,6.33264634311004,3.20356819089671,0,0,0,6.05958775930123,0,0,0,0,0,0,7.06923654320377,2.26011972645653,0,3.83451839791209,0,7.2656237759883,8.6241036907544,0,0,0,0,0,0,4.64416267168892,5.10773357385332,2.87128917546053,0,0,0,0,6.74320183589989,0,0,0,5.02617753811182,0,0,0,0,0,0,0,7.34063591935641,5.82250703965919,4.87908536004735,0,4.17443882072399,0,5.28181408410209,6.67348569729357,0,0,6.38810604533913,0,7.55450245729361,0,6.99258428384371,5.45801686089989,7.34624771381715,0,0,7.97609054507187,9.50800914723417,9.17432450381973,4.96912740186834,1.53364117208474,0,0,4.49046979273037,0,0,8.28742302974733,0,0,0,0,0
"LS-15389_S63_E1-50","Nr5a1-Cre",0,6.00150084168541,5.76737726617318,0.753182340846451,0,0,6.06196280312423,6.72632064384227,0,6.36763830189017,9.08725407744568,0,0,0,0,0,8.16073254441958,0,6.62975665079684,0,5.76737726617318,0,8.00004780620547,0,0,0,1.24550378609045,0,0,6.5475639794982,4.60331341039588,8.26728760496397,6.72632064384227,0,0,0,5.22233524496599,0,0,6.86852167869063,0,0,0,0,0,0,7.13794775751671,0,0,0,0,7.74737452650847,0,0,0,7.79268066085542,4.60331341039588,7.98841181620893,4.6434368025411,0,6.4377659585788,6.96666934540684,4.51955534039215,0,0,3.09433293770935,0,0,0,0,0,4.00729839317385,8.2116614207092,0,0,3.73759160444244,0,8.64866639633112,3.73759160444244,2.35418132677972,0,0,0,0,0,8.27688515871959,0,6.36763830189017,0,0,0,5.93839371730933,9.40427960687921,0,0,0,6.1893936798692,0.753182340846451,0,0,7.22645986597975,0,0,0,9.27615355587675,7.81919676207251,7.13794775751671,0,7.16576513448572,0,6.70751799847941,6.30647663296833,0,0,8.19150509476169,6.87696055030983,8.41657300076263,0,6.37956553294945,1.61189001922065,7.85807893037422,0,0,7.2655493073347,8.37547271399011,9.6953884992731,8.11865404515866,4.33586815357727,0,0,0,0,0,8.89290892841991,1.90381985267807,5.63433112987294,4.75751688251981,0,0
"LS-15389_S64_E1-50","Nr5a1-Cre",6.08541188437532,0,6.63885818965955,0,4.56554345509049,0,4.02754376937805,5.90606579888784,5.70121679079371,0,6.45528821093087,0,5.17602882952157,0,0,0,7.38477978990804,0,7.25155923594046,0,5.95962224584679,0,7.46103890618254,0,0,0,0,0,6.86620949028062,4.56554345509049,6.94798447057316,7.52461129132061,3.69003006227261,0,5.97270637457946,3.06535058859129,6.39824363515455,3.15990223078272,6.99363003296798,0,2.13811579778132,0,0,0,0,0,5.2205849276777,0,0,0,0,6.5101627593712,0,6.18994709324693,0,6.03640414036124,0,5.85044429641406,0,0,6.93467315479865,9.4038741908043,0,0,0,2.96416487588797,0,0,0,0,0,3.41123983041816,6.09740804705341,0,0,5.85044429641406,0,6.20110801331304,7.32481785437019,0,4.98261989219473,0,0,0,0,6.31849646102546,2.4687979854507,5.62038483836863,0,0,0,0,8.82118228664286,0,0,0,5.03345672549383,0,0,5.83619727365883,0,0,0,0,7.27815209912508,5.60366041571438,0,0,5.30576996804216,0,6.35892099632487,3.92357221815992,0,4.17067330108895,5.5867398392854,2.31291074048799,0,0,2.60947169158246,4.98261989219473,7.31970668931157,0,0,7.34004359276424,8.55153697833609,8.20861741977686,5.24235735536811,5.40563132845244,0,0,0,0,0,6.33885031174988,0,3.69003006227261,5.86455200046891,0,0
"LS-15389_S65_E1-50","Nr5a1-Cre",0,0,7.35229797218912,3.64678856843211,0,0,5.42326436484685,7.4419605900149,3.52075743412202,8.23701403582689,7.83520001535345,0,6.35187617816066,0,0,0,8.43780611319486,0,9.20419170900041,0,4.92302866831748,0,9.53074863424566,0,6.71051575363861,0,0,0,4.06320086759278,6.68135597913655,7.20640223988171,10.417101115398,7.12210525582191,6.45885164591756,7.55076571864964,4.52375634885782,5.49205180867301,0,7.2467728494965,0,0,0,0,0,0,0,6.06628938562616,0,0,0,0,7.18578524634861,1.03405131272614,6.88691422458417,0,6.96158238380233,2.6412762303315,5.52525347178116,0,0,7.40676137584455,7.50988287600308,4.64953685934296,0,0,5.15284452537345,4.9720139847211,0,0,0,0,3.05907253139418,6.80816959702055,5.76649176005703,0,0,0,8.11146238925109,6.55843954609398,0,0,0,0,0,0,6.93711988860234,0,0,0,0,0,1.03405131272614,10.3363908031911,0,0,0,5.55770820123233,0,0,0,2.86524575575502,0,0,0,9.1625942023227,8.11691775962854,4.38595321400039,0,3.96981660801296,0,1.03405131272614,7.55076571864964,0,0,6.06628938562616,0,7.31481216850736,0,7.14364574607214,5.31351308201971,8.72179023983552,0,0,9.45092325357044,7.97993382567341,9.00969824227527,7.99778518307352,5.42326436484685,0,0,5.42326436484685,0,0,9.48507377928658,0,5.76649176005703,6.23632864974518,0,0
"LS-15389_S66_E1-50","Nr5a1-Cre",4.43209045751038,6.11641113230605,6.1466700812835,2.43602820481941,0,0,6.35539473352506,4.92647350593497,3.40029844737767,0,8.44310060501499,0,5.39828154647798,0,4.10227979847338,0,9.09422377329981,0,9.31346312743747,0,6.75950832424113,0,8.86090885472741,0,6.1466700812835,0,0,0,6.749684683974,6.41875877312828,7.60811391794857,9.29838010302237,6.30262023345657,3.67400822234914,6.97719363046277,4.70035608035128,5.51885728510926,0,5.97179602207783,1.9785614367172,0,0,0,0,0,0,5.71335173307216,0,0,0,0,8.36482039400318,0,6.43110433903845,5.77276282118846,6.44334515604244,0,9.09616324457012,0,0,7.97145691710634,6.72983442273036,0,0,0,4.6589679394676,0.795143351377962,0,0,0,0,0,6.63696490244015,5.42321637035423,0,6.3292487847105,0,6.35539473352506,8.19423564310117,0,0,0,0,0,0,6.83577842223005,2.43602820481941,5.12190603888368,0,0,0,0,8.49987635523444,0,0,0,5.90255559324785,0,5.05965770833387,0,4.70035608035128,0,0,0,8.8402283272093,7.42888941473847,2.92926988200357,0,2.61982345819541,0,6.38107526185179,6.85423216941141,0,0,8.28204780105962,0,5.79203499477082,0,5.09111757814181,1.9785614367172,7.39147304038853,0,0,8.82393598494315,8.08519051268316,9.06283230680959,8.51154965139595,6.00520867044466,5.32078209236395,0,0.795143351377962,0,0,8.60441196304346,0,4.85496768629818,6.98558824481753,0,0
"LS-15389_S68_E1-50","Nr5a1-Cre",5.00055029313573,5.06716537819171,7.32051191526149,3.79272216044634,0,0,5.58184863183639,6.36965308709528,0.812617597465238,5.38699532009458,7.46956131815462,0,3.53475071754147,0,5.19182240066576,0,8.22409700011905,0,8.98807358749556,0,6.27418575127486,0,8.37305982564147,0,0,0,0,0,2.46946194253488,7.06744056448173,8.19087259815854,9.76000905870795,5.48770913894529,0,8.21677964063023,3.09827691588374,5.06716537819171,0,6.11010384525376,4.4711269042122,0,0,0,0,0,0,0.812617597465238,0,0,0,0,8.98807358749556,0,5.97783894975522,4.07761061467371,6.63417782279462,0,7.46956131815462,0,0,8.56103918277896,7.92957146764687,0,0,0,0,5.06716537819171,0,0,0,0,1.70893144701899,8.89257276968279,3.6259635923951,0,0,0,8.49905086588669,7.04282368687071,0,0,0,0,0,0,5.5355466041435,1.70893144701899,0,0,0,0,6.85763382367715,9.32907790296034,0,0,0,4.89447934510556,0,0,0,1.32929047697164,0,0,0,9.39539583930457,8.3664619533302,0,0,6.78032225838334,0,5.03424228761606,0.812617597465238,0,0,0.812617597465238,0,7.77374486551028,0,6.42149726935618,5.55888336287218,7.87017826272177,0,0,7.06744056448173,8.31599199251796,9.05114564509799,8.35983376830991,7.0836215144366,5.96041952589622,0,0,0,0,9.21985368331576,0,0,0,0,0
