"sample_id","cre_label","Pvalb","Sst","Htr3a","Cacna1a","Cacna1b","Cacna1c","Cacna1d","Cacna1e","Cacna1f","Cacna1g","Cacna1h","Cacna1i","Cacna1s","Cacna2d1","Cacna2d2","Cacna2d3","Cacna2d4","Hcn1","Hcn2","Hcn3","Hcn4","Kcnab1","Kcnab2","Kcnab3","Kcnb1","Kcnb2","Kcnc2","Kcnc3","Kcnc4","Kcnd3os","Kcne1","Kcne1l","Kcne2","Kcne3","Kcne4","Kcnf1","Kcng1","Kcng2","Kcng3","Kcng4","Kcnh1","Kcnh2","Kcnh3","Kcnh4","Kcnh5","Kcnh6","Kcnh7","Kcnh8","Kcnip1","Kcnip2","Kcnip3","Kcnip4","Kcnj1","Kcnj10","Kcnj11","Kcnj12","Kcnj13","Kcnj14","Kcnj15","Kcnj16","Kcnj2","Kcnj3","Kcnj4","Kcnj5","Kcnj6","Kcnj8","Kcnj9","Kcnk1","Kcnk10","Kcnk12","Kcnk13","Kcnk15","Kcnk16","Kcnk18","Kcnk2","Kcnk3","Kcnk4","Kcnk5","Kcnk6","Kcnk7","Kcnk9","Kcnma1","Kcnmb1","Kcnmb2","Kcnmb3","Kcnmb4","Kcnmb4os1","Kcnmb4os2","Kcnn1","Kcnn2","Kcnn3","Kcnn4","Kcnq1","Kcnq1ot1","Kcnq2","Kcnq3","Kcnq4","Kcnq5","Kcnrg","Kcns1","Kcns2","Kcns3","Kcnt1","Kcnt2","Kcnu1","Kcnv1","Kcnv2","Nav1","Nav2","Nav3","Scn10a","Scn11a","Scn1a","Scn1b","Scn2a1","Scn2b","Scn3a","Scn3b","Scn4a","Scn4b","Scn5a","Scn7a","Scn8a","Scn9a","Scnm1","Scnn1a","Scnn1b","Scnn1g","Kcnc1","Kcnd1","Kcnd2","Kcnd3","Kcna1","Kcna2","Kcna3","Kcna4","Kcna5","Kcna6","Kcna7","Kcna10"
"LS-15576_S63_E1-50","Sst-IRES-Cre",5.89659053086451,11.5041447818494,0,5.20937875726711,4.83066947933595,2.69849266441526,2.69849266441526,6.46351783004316,0,4.94938159758742,0,0,0,0,4.17662897078329,7.87831233112076,0,6.18974892845903,4.94938159758742,0,0,7.87081076013397,5.16099327631062,3.05686869849528,5.9112911888766,0,6.8769610893628,5.27904398788091,0,0,0,0,0,0,0,5.13617807126826,0,0,0,0,0,0,0,0,0,2.22058453005459,3.25427941786659,0,8.52951951418145,6.07692117003097,2.01816600771387,0,0,0,0,0,0,0,0,0,0,1.50101165355318,0,0,0,0,5.30153770943019,7.87456642135493,0,0,0,0,0,0,3.65450475951409,4.83066947933595,1.50101165355318,0,0,0,0,8.29742277890501,0,2.94701294831666,0,4.07583753221737,0,0,0,3.25427941786659,0,0,0,9.04148981459553,6.14068919969292,2.55608516059055,0,0,0,3.85030090788433,0,6.16542759229562,0,0,4.27083627363062,0,0,2.82809750125778,6.08990225755076,5.80509470374407,0,0,8.29181614231552,7.81717834846622,8.34692550312168,5.08522923433537,1.50101165355318,4.22450144715796,0,0,0,0,7.80935118599243,0,7.50462492156966,0,0,0,7.77761084288954,0,5.32368609837819,0,7.14915428510043,7.39384136392498,4.66706795591801,0,0,4.35926715545264,0,0
"LS-15576_S64_E1-50","Sst-IRES-Cre",0,15.0059484959386,0,4.37152038915309,5.35806226663607,5.87939034942087,4.96184461065625,4.60840088336654,0,0,0,0,0,0,4.03476100259362,9.06101013234008,0,6.29584379082004,4.37152038915309,1.50935292288116,0,7.42742980028924,5.35806226663607,0,0,0,7.25209303141111,2.40850923009408,4.99006480944321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692076971283834,5.55981547207501,0,3.2658131979201,1.50935292288116,0,8.19679233099769,0,0,0,0,0,0.692076971283834,0,0,0,0,0,0,5.93851068262132,0,0,3.2658131979201,0,4.18879786327261,6.2024513091575,3.66636431189992,3.66636431189992,0,0,0,0,5.90925333203254,3.17038991414381,1.1578298611267,0,0,0,0,6.88222084533869,0,0,0,3.06820525476406,0,0,0,0,2.23070918909454,0,0,7.29231022582697,2.95822747257393,3.59466074712767,0,0,0,0,0,6.4046758772986,0,3.2658131979201,4.84309689311059,0,0,4.08795509709271,2.02787548322117,7.23450786506445,0,0,7.70787964631856,7.11145420866036,7.79843155624037,4.6794412506907,5.8943991077326,6.34036656330605,0,0,0,0,5.75334423454837,5.35806226663607,6.089609261733,0,0,0,6.04994483004453,0,6.72319425706745,6.68053926343607,0,6.74819473738986,5.93851068262132,0,0,5.29159178857118,0,0
"LS-15576_S65_E1-50","Sst-IRES-Cre",0,13.7962828124802,0,3.85718882257779,4.45225944224484,4.33270741480504,5.98270789162409,8.27617674485272,0,4.9955353818168,0,0,0,0,2.53293983677303,8.93336487033323,0,0,3.62245071665968,0,0,3.89987818889691,4.87232456632825,4.09621149595128,2.73507855715096,5.28039064270284,7.63998140345846,0.903388652837774,1.45465413162464,0,0,0,0,0,0,4.53584036750409,0,0,0,0,5.46229723199292,2.42015118704612,0,0,0,2.29779125699625,0,0,8.40587097994681,2.01670659582041,0,6.63461252770858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85254330106478,7.05391300154954,3.34195291895562,2.53293983677303,0,0,0,0,5.14498208528511,5.16261967013193,0,0,0,0,0,6.45302684938164,0,5.63649226640687,0,5.64905963299676,0,2.82643245943104,0,2.29779125699625,3.94134059509295,0,0,6.20325846826676,6.14233863157032,0,0,0,0,0,0.521279044712054,0,0,0,4.97571719115067,6.22859954512798,0,6.02188797900928,4.53584036750409,4.66520617112896,0,0,6.46729005792453,7.49784222388314,8.03417314457362,6.05059020248385,6.16876273527492,6.98122941041002,0,0,0,0,4.20234596286127,5.97274432684847,6.02188797900928,0,0,0,3.94134059509295,0,6.47436912840676,5.59811965635094,5.38926902402588,4.39372144134617,4.64024441218542,5.44798433025677,4.16782814120626,5.47646952996328,0,0
"LS-15576_S66_E1-50","Sst-IRES-Cre",0,12.2296330371047,0,3.47933400340227,5.89870706796121,0,8.14764380638236,0,0,4.06980903103648,0,0,0,1.08955838499972,0,3.9165827506099,0,1.42874983145462,4.62584709053185,0,0,8.35322481342039,0,0,5.7249799973817,0,7.44428307285003,1.70317943269507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32548871029048,0,0,7.28643963031721,0,0,0,0,0,0,0,0,0,0,0,0,1.42874983145462,0,0,0,0,0,6.41965119523518,0,1.42874983145462,0,0,0,0,5.41749094830253,0,0,0,0,0,0,6.32131877706169,0,6.87967141116761,0,3.05876283306903,4.20831257332934,0,0,0,4.65843488252077,0,0,9.40602926317021,6.9138159302707,6.9405613888944,0,0,0,0,0,7.45359763849365,0,0,1.08955838499972,0,0,1.93365652389133,5.23507170880158,5.9257314737865,0,0,9.4191635103486,5.70951238883055,8.45875778753273,6.52059750311242,0,4.25167528645177,0,0,0,0,5.14595088407782,5.39832447446739,5.7402835301641,6.81609784986404,0,0,6.09003377549987,0,2.13233551071161,7.03044884026996,3.9694871420593,0,0,0,0,5.59633086130083,0,0
"LS-15576_S67_E1-50","Sst-IRES-Cre",11.6661498570177,1.26035500469593,0,4.87657187709041,6.29802478162563,0,2.81708486003045,0,0,5.06878940697294,0,3.36508294407124,0,0,5.54188223338206,0,0,8.90310514550075,4.54403703767358,0.551080148422378,0,8.49605913586558,7.11091410600773,7.71971191962481,5.22049314136845,0,9.04580523243395,4.96517695779618,0,0,0,0,0,0,0,0,0,0,0,0,5.74323479569941,5.81651497860943,3.85701414825382,0,3.94679170759222,2.81708486003045,4.98650331132731,0,8.27557061734869,6.48195489227433,0,4.14946763399685,0,0,4.39251235287296,5.04865368329161,0,0,0,0,0,8.05359312296214,0,0,4.60045492607856,0,6.52631495252079,8.21587806965599,0,0,0,0,0,0,3.90260116193701,5.42177550176603,0,0,0,0,0,8.0983584558741,0,0.551080148422378,0,3.36508294407124,0,0,0,4.22318513922942,0,0,0,8.75096960321905,6.58341653261713,0,0,0,0,0,0,6.41274750438958,4.85354342224079,0,0,0,0,7.84467235601624,4.70707429704005,7.56173576684988,0,0,9.51439089363905,8.64933499181392,3.76127689923309,7.67771847394759,0,0,0,0,0,0,8.39999119482167,2.61282544836162,6.42841637880487,0,0,0,9.40480139582421,0,6.16405624080456,0,7.98637664599595,8.30981257346917,4.11114647722742,0,0,6.81562339165961,0,0
"LS-15576_S68_E1-50","Sst-IRES-Cre",5.99119334084303,14.6161786716693,0,4.05767801111533,4.94204498713014,4.30620056245147,1.85150776564593,5.05956145645575,0,0,0,1.62621349134918,0,0,1.85150776564593,9.24373326323072,0,6.96180579853161,5.16822229928355,2.2179379250749,0,7.89406860966543,4.38035977922616,5.56791444842021,5.38186594552922,0,7.04965341383502,1.62621349134918,0,1.03104829227849,0,0,0,0,0,5.08195822636978,0,0,0,0,0,0,0,2.96029033877552,3.70047839648326,2.75259813314413,3.30302418725438,0,8.79939382665252,5.53582350305215,0,3.44801965985614,0,0,4.18728407908263,0,0,0,0,0,0,0.60573542725038,0,0,0,0,4.73150693796778,6.912670593127,0,0,0,0,0,0,4.34375662150084,5.38186594552922,1.85150776564593,0,0,0,0,7.51230978875667,0,3.96431729479646,0,3.70047839648326,0,0,0,1.35910666046074,1.03104829227849,0,0,7.32783833364962,5.55195820176067,0,0,0,0,2.04632540930473,0,5.20949413466278,6.03776725279525,0,0,0,0,5.3077861313644,1.62621349134918,5.56791444842021,0,0,7.89722952796517,8.43194811206384,6.50369436882027,5.73268784596374,3.14181111522032,6.07173680392168,0,0,0,4.86664746538816,5.70409508507748,0,6.13736662047946,0,0,0,6.65327600728721,0,6.24052160855928,5.22969557790257,6.69746239277822,6.21034209921631,3.0539037278045,0,0,5.08195822636978,0,0
"LS-15576_S69_E1-50","Sst-IRES-Cre",0,14.1826614524869,0,5.18102276006908,5.56831666674061,0.667180530905807,2.3549502505841,8.52313509314732,0,4.26505901853985,0,0,0,0,1.46670524997857,7.57232302610509,0,6.30742037034026,3.45883231667563,0,4.3916895764178,7.39720801205232,3.20657005964285,0,4.71603401158168,0,7.7872462972304,0,3.60541902271574,4.68339303374973,0,0,0,0,0,0,0,0,0,0,0,3.91754607909888,0,0,0.667180530905807,1.97813440321344,5.18102276006908,0,8.3571534785311,0,0,8.04019701964942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47032835991901,1.46670524997857,0,0,0,0,0,5.87333885072242,3.11162651245611,0,0,0,0,0,6.17280658242393,0,6.18451675988263,0,0,0,0,0,0,5.75266806080298,0,0,5.91610929420859,5.15744908648187,0,0,0,0,0,0,0,6.12499157626592,5.93008890144854,0,3.80066845950308,0,6.19613265206567,3.60541902271574,6.87550214362037,0,0,7.42215142669061,6.05015965956611,7.1627730484246,5.4949752953723,7.31436122612593,8.23014045158351,0,0,0,0,6.95968876200153,3.86029052733267,6.66593677128609,0,0,0,4.43154470966899,0,6.28583901567326,4.47032835991901,4.2202523045605,3.80066845950308,6.2076557651425,5.33606051856689,0,2.65344965942428,0,0
"LS-15576_S70_E1-50","Sst-IRES-Cre",0,13.3255506813399,0,2.67884832519414,6.5738001617034,4.05397607773517,0,5.06266881226955,0,6.6097199735604,0,0,0,0,4.00086266319198,5.48632645011711,0,1.7661843289745,0,0.678417032291694,0,6.11777065886408,0,0,5.5431584658312,0,7.71790667816383,3.76638726357425,0,0,0,0,0,0,0,3.56155715366609,0,0,0,0,0,0,0,0,0,6.20254151872055,0,0,8.00766341172332,5.8287229855015,0,0,0,0,0,0,0,0,0,0.678417032291694,0,0,0,0,2.20235403296663,0,0,6.17882524259361,0,0,0,0,0,0,0,5.76643799276426,0,0,0,0,0,1.7661843289745,0,0,0,3.82867439985854,0,0,0,2.00069017181518,5.27888119504714,0,0,5.44715528770969,5.36547026110173,0,0,0,4.05397607773517,0,0,5.30102053335465,0,0,0,0,0,6.94811128566361,4.46030996184093,7.08837623327558,0,0,5.8287229855015,6.28260658236166,8.20841950314203,5.34430532114648,6.92691200961374,8.12400360734936,0,0,0,0,4.64473955054609,6.55549922160958,7.06268946810787,0,0,0,7.61562530666718,0,7.21036730606426,0,6.17882524259361,4.98274369916267,7.34964266662759,0,0,5.38632918648407,0,0
"LS-15576_S71_E1-50","Sst-IRES-Cre",0,14.3640737079497,0,0,4.39079774879339,3.72341780702972,0.636860230443406,5.67086094745046,0,5.92916781108843,0,1.91636470297974,0,0,2.11424991277802,8.28432532338409,0,7.06808971326663,0.636860230443406,4.46517612482285,0,8.66374414992822,6.03062751845868,5.16837365055404,6.95002571490073,0,5.65505943609471,1.07716289005248,0.636860230443406,0,0,0,0,0,0,5.74737222432376,0,0,0,0,5.45056758799117,3.30437417293398,0,0,3.22096777388685,2.58363287354859,3.59679544550501,0,9.47661438303624,3.03812683035341,0,0,0,0,0.636860230443406,0,0,0,0,0,0,3.66149535348348,0,0,5.65505943609471,0,1.6869557000205,0.636860230443406,0,4.81722055632117,0,0,0,0,2.7113658741289,3.94752374370295,0,0,0,0,0,7.6414667574162,0,0,0,3.78279148555881,0,0,0,4.46517612482285,0,0,0,6.31834724417612,6.93701677117461,0,0,1.07716289005248,0,0,0,7.01955080522599,5.94224740191391,0,0,5.8619297223324,0,5.70195404907084,4.42846620738356,5.73239114267996,0,0,7.98267081315314,8.71227190448466,8.39072647478376,6.34813512817205,5.82002937497546,6.91064159588869,0,0,0,0,6.78559579630519,0,5.27560369707393,0,0,0,6.80720399894587,0,3.83981793943775,0,5.99341125881906,7.66926505733026,6.42468761977474,0,0,5.12314580892185,0,0
"LS-15576_S72_E1-50","Sst-IRES-Cre",0,12.26217741724,0,3.28866906381621,5.03557434805476,5.57294413110925,0,6.63136482080788,0,6.46226132992129,0,0,0,0,0,5.55623137710752,0,6.63932129090552,0,0,0,6.44420754334612,0,6.06157688859436,2.10082247713008,0,7.03272654112095,5.65372155381276,0,3.2053685080097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44209631259246,1.06799168642022,0,9.04105106868099,5.53932274455512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58946549295874,0,0,0,0,4.5191806443559,0,0,0,0,3.28866906381621,3.64540021639618,0,0,0,0,0,6.58268189065596,0,6.50643144733485,0,0,0,3.93117881103916,0,4.5191806443559,0,0,0,6.93914344337749,6.89994161631824,2.81369312052327,0,0,0,0,0,0,7.5709825206394,0,0,0,0,6.73152588845339,3.93117881103916,5.50489909244007,0,0,8.83652177042063,7.10345412620817,5.81695547087491,2.27434965005801,2.56907978600851,7.44953900654921,0,0,0,0,2.81369312052327,0,6.81818989920234,0,0,0,7.48529270615245,0,0,4.85604340776407,5.85844529976473,5.21664594565368,7.03272654112095,0,0,6.32100675942131,0,0
"LS-15576_S73_E1-50","Sst-IRES-Cre",5.0696483432,12.0181084950311,0,4.91129555182416,1.11348017053964,6.08557333900065,1.73436889376421,8.09433463979169,0,4.79516428235036,0,0,0,0,0,6.70022821163976,0,0,1.45707117513484,2.1670394900562,0,0,4.29415846995152,7.30465146901336,4.20594320034143,0,9.02880105590435,4.11198056914208,0,0,0,0,0,0,0,8.18076390908993,0,0,0,0,0,0,0,0,0,2.1670394900562,4.37728912606863,0,9.18117072304738,0,0,7.89364586240851,0,0,0,0,0,0,0,0,0,0,0,0,2.64073958796612,0,0,5.91521364948934,0,5.64021949913604,0,0,0,0,7.00474647786848,5.11879229621291,0,0,0,0,0,6.22675927865605,0,0,0,4.53042795217382,0.661598910923987,0,0,0,0,0,0,8.01867110007348,6.24900315883457,0,2.64073958796612,0,3.28207226995808,0,0,6.65096190490982,0,0,3.65954732970684,0,0,8.0757875161253,4.79516428235036,0,0,0,7.3309577531596,7.46051540979695,8.08509088271778,4.45588950355077,5.87286918816925,6.39578897021042,0,0,0,0,6.84598693996206,0,0,0,0,0,6.12218613692505,0,7.12388006805267,5.38295886960209,6.70022821163976,6.97836125800402,1.11348017053964,4.20594320034143,0,5.94276821009914,0,0
"LS-15576_S74_E1-50","Sst-IRES-Cre",4.58939477161894,12.1039275896498,0,5.26419510724022,2.83855363514023,5.24481684406772,0,5.49494946701877,0,3.49249965292658,0,0,0,0,5.14381761630985,8.32623773985649,0,0,4.52659108495549,0,0,6.86890877402503,5.26419510724022,4.58939477161894,6.42822374826158,0.597175631163875,8.23342796931116,3.98821315335576,6.34876509562389,0,0,0,0,0,0,6.39344790891001,0,0,0,0,0,2.19826312197122,2.35106775323678,0,0,1.83340047766105,0,0,8.57345534585742,4.94202763491503,0,7.67277783815384,0,0,1.01828114187891,0,0,0,0,0,0,4.58939477161894,0,0,2.83855363514023,0,2.83855363514023,6.98441020693326,4.03408929576234,4.86796405280671,0,0,0,0,0,4.73539259392584,0,0,0,0,0,6.35781305684784,0,5.07963997151504,0,6.66532768157719,0.597175631163875,2.02733557161394,0,0,0,0,0,6.84979575368469,5.32081545937967,0.597175631163875,0,0,0,0,0,7.53598117189127,6.86256586034882,0,4.35646651677354,6.06920864342704,0,2.73124268732341,4.4609284891613,3.84112332782154,0,0,7.63606141228552,7.08591126240592,7.41982295672821,5.67947194424508,4.20426382897914,6.76391545543616,0,0,0,0,5.46176362826672,0,6.47054690183211,0,0,0,5.52738907596964,0,6.86890877402503,3.11956902742384,7.19595393659475,7.59838610089139,0,0,0,5.81704073502989,0,0
"LS-15576_S75_E1-50","Sst-IRES-Cre",4.3654338684478,12.0633426227996,0,3.85284152963407,4.88644911852137,4.1546598606653,3.47070966040243,5.20408196118575,0,5.79061826349558,0,0,0,0,4.51435649086058,8.94541063353117,0,0,1.08454264594521,5.83377950850817,0,5.73098478726673,5.77593938628651,4.91352518833134,7.88818310204013,0,7.89159143707606,2.45491609466344,0,0,0,0,0,0,0,6.41028566117865,0,0,0,0,0,5.63664156062686,1.69661981074292,0,0,3.05042682648616,0,0,7.75605582690743,0,5.84788433579478,7.11734678598991,0,0,0,1.08454264594521,0,0,0,0,0,5.33000645464816,0,0,0,0,5.15954020986965,5.26841767446207,0,0,0,0,0,0,0,2.45491609466344,3.05042682648616,0,0,0,0,0.641871100222847,0,5.73098478726673,0,7.05791554153273,0,0.641871100222847,0,3.67439086368197,0,0,0,7.3873660567168,6.42917127791428,3.96061735954297,0,0,0,0,0,0,0,0,0,0,0,6.58043813459366,2.45491609466344,6.35209856405897,0,0,8.09450448857696,7.26130156293301,7.48536073220278,6.86334898613958,4.80203156517324,6.85638900030015,0,0,0,0,7.35809993785478,0,5.79061826349558,0,0,0,5.94293591134449,0,5.9164112790118,5.68458421864853,5.63664156062686,7.64331361611018,0,0,0,6.78487757369815,0,0
"LS-15576_S76_E1-50","Sst-IRES-Cre",8.07423126497465,11.8650354570384,0,2.83400728978313,5.1176061173345,5.87349057258328,6.17220810156873,6.44007648402614,0,0,0,0,0,0,6.27857025780989,5.71414570646642,0,0,0,0,0,0,4.52793809362403,6.46030654382065,6.60361394221098,0,8.92458727049344,0,3.16505587281806,0,0,0,0,0,0,6.3011779705906,0,0,0,0,5.93260680386735,4.36580897748991,0,0,0,1.50546212094471,0,0,7.9366067050476,4.18312567577444,0,7.31440121344297,0,0,0,1.78751939085024,0,0,0,0,0,7.4870210571714,0,0,0,0,1.78751939085024,6.91342967623375,0,6.45022697290422,0,0,0,0,5.35220695803247,0,0,0,0,0,0,7.07957425407322,0,1.78751939085024,0,7.0194897632311,0,0,5.23966993359869,0,0,0,0,7.76831937514763,5.81184809524845,0,0,2.22598807868583,0,0,5.79601696620992,0,6.42985407218036,0,6.24398021918406,0,0,3.34990024319348,6.40918935136274,5.94701497311914,0,0,8.32648855926304,6.83037662480294,5.28574339366556,6.92802967337557,5.33039088781021,5.81184809524845,0,0,0,0,6.34535755308943,0,5.33039088781021,0,0,0,6.78297536069058,0,0,7.56848831764922,6.25560262387366,8.77715379775783,5.9033514622209,5.19207640805772,0,7.78846169371968,0,0
"LS-15576_S78_E1-50","Sst-IRES-Cre",0,12.1885150751465,0,6.34682554345171,5.50692230150677,1.09782679278117,0.650911770196749,7.33793563979873,0,6.056766109453,0,0,0,0,5.27167120227379,6.42549071211651,0,0,3.93111619467856,0,0,0,6.14076936363342,5.57752360965441,5.80052151729589,0,5.61156952643421,3.69748075855655,5.67734187510478,0,0,0,0,0,0,5.72477519388957,0,0,0,0,4.6733805424487,5.25021933446917,0,0,3.87615788801111,1.09782679278117,1.09782679278117,0,8.51531559649633,0,1.09782679278117,8.67477328939625,0,4.1783008350223,0,0,0,0,0,0,0,6.24204962260507,0,0,5.48871860037384,0,4.30854195126643,5.9410354468534,3.69748075855655,0,0,0,0,0,0,3.98405750960704,0,0,0,0,0,6.31618392551109,0,6.14076936363342,0,5.78568706997892,0,1.09782679278117,0,0,0,0,0,9.04859180692831,6.53598750643007,0,0,0,1.71397765705228,0,0,5.16107231997938,0.650911770196749,0,0,5.9140062266539,0,6.88817096522468,3.16707574124497,6.56233820878653,0,0,7.87857727638048,7.5720801189114,7.1992896715905,5.20633428926409,0,7.85390039076608,0,0,0,0,5.70913673007655,0,7.55030343245535,0,0,0,7.29143537693806,0,6.87421518166055,0,8.00883248761176,7.8360119890728,6.12906423270588,0,0,5.98065286442007,0,0
"LS-15576_S79_E1-50","Sst-IRES-Cre",0,13.4970020042829,0,4.44301891379371,5.06522937072637,5.19526184855856,3.86129540696062,7.96846379948723,0.537158550450136,1.89012369790658,0,0,0,0,3.90539537263555,9.23333386645994,0,5.46945364829729,3.32513214891555,4.38190030962564,3.67003624626481,0,4.38190030962564,0,6.03362054810313,4.76364937225755,6.88066010519329,1.89012369790658,6.14816761248823,2.20442039843027,0,0,0,0,0,6.35312899659622,0,0,0,0,0,0,0,0,0,1.70290500641598,0,0,8.35581291547028,0,0,7.09099632077164,0,0,4.66448457108407,0,0,0,0,0,0,0,0,0,0,0,0,7.10051228775235,5.10359263762274,0,0,0,0,0,5.96234513719798,4.66448457108407,0,0,0,0,0,6.36896408921451,0,5.83131605230247,0,3.56397325322438,0,1.70290500641598,0,2.05581402044234,3.1890354285949,0,0,7.10051228775235,4.50165316891882,0,0,0,0,0,0,0,5.2814527358434,2.77914450369949,0,6.44563285476932,0,5.74899961836255,0,6.02365141307636,0,0,6.94016853757739,7.22753751435688,8.38336049175624,6.27123653016972,5.63575615680644,7.03750603553444,0,0,0,0,5.59594297297294,4.53010021841625,5.42469994874543,0,0,0,5.19526184855856,0,5.4840682647286,7.4633808435619,5.74899961836255,6.25428506478378,5.56877705568073,5.54108977171308,0,5.58242395508865,0,0
"LS-15576_S80_E1-50","Sst-IRES-Cre",0,14.490600114439,0,1.08105723106181,5.17556269476731,2.94364290350278,4.39784028107832,6.93780172602482,0,1.6920574153803,0,0,0,0,2.71763349101325,8.63716303885437,0,6.9443507264881,4.2364446756074,4.00543672603157,0,6.16670944984168,5.56367106166402,0.639503470885954,5.81305002946778,0,7.71925286086222,0,2.11993962826819,2.44952001446557,0,0,0,0,0,5.21942179760132,0,0,0,0,0,0,0,0,0,3.31102157477289,0,0,7.99950041813537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92180367035514,0,2.29412091265924,5.7396465579937,1.08105723106181,2.11993962826819,0,0,0,0,6.08608634157399,4.67484978651429,5.32356839885823,0,0,0,0,8.08792613465897,0,6.67186681777761,0,3.22757071970597,0,0,0,2.94364290350278,0,0,0,3.04462283823691,2.71763349101325,0,0,0,0,0,0,6.28494758073037,3.73025348456656,0,0,0,0,7.09321873755449,1.08105723106181,4.76639731942125,0,0,7.23884700386149,6.49580495918891,7.58319697728846,6.15546405984056,0,6.84285009807028,0,0,0,0,4.93371543829725,0,6.36523352262848,0,0,0,6.8358225840314,0,6.53103891145628,6.8774831833651,5.42070031154725,6.77098529572789,7.26000182901409,0,0,5.0836296287982,0,0
"LS-15576_S82_E1-50","Sst-IRES-Cre",4.96815295199752,12.6276097194886,0,0,0.597967022504317,4.39435674805532,0.597967022504317,6.48117197498823,0,6.11491734099764,0,5.26646799648809,0,0,3.12163428731961,8.53840757872225,0,6.5928499980678,4.70959544130912,0,0,3.94301187512723,6.11491734099764,3.42734626310584,5.41278686846312,0,7.62343086275455,1.01946308644568,0,0,0,0,0,0,0,6.51397176803796,0,0,0,0,0,4.92001622180072,0,0,4.52882347924002,2.6172566185,3.55890753057109,0,9.46801849734245,0,0,3.99039978304601,0,0,1.34525248715798,0,0,0,0,0,0,0,0,0,0,0,4.52882347924002,6.78650498145946,0,0,0,0,0,0,6.68933909620874,4.89533184842981,4.6220389864259,0,0,0,0,4.16576825911195,0,0,0,5.34148160489577,0.597967022504317,0,0,0,0,0,0,6.79986663623459,5.20753188410088,5.18733906407275,0,0,0,0,0,0.597967022504317,0.597967022504317,0,0,0,0,6.83922476729408,1.6108553673538,3.79072563612801,0,0,8.33316632770512,7.4896601672165,5.81933293838974,6.1674049557066,2.0290970425041,7.25757952582312,0,0,0,0,7.86822210952194,0,6.10418671455682,0,0,0,6.38692702893045,1.01946308644568,6.82622432933968,1.01946308644568,6.07150747946421,7.18305567343095,4.24605663001974,0,0,6.00384079119783,0,0
"LS-15576_S83_E1-50","Sst-IRES-Cre",0,13.5256761604917,0,2.83946014332283,0.692205931041155,0,0,6.34070080611245,0,6.63691961833509,0,1.15801661512707,0,0,0,8.50407322908328,0,4.4552005436681,0,4.53400419950024,0,7.42776625339262,6.77310467769849,5.01807154758029,2.83946014332283,0.692205931041155,8.34378817861847,0,4.13957661638926,0,0,0,0,0,0,6.72352947317024,0,0,0,0,0,0,0,0,2.9585223507577,5.77004774381866,4.28337104071723,0,8.69836161456513,0,0.692205931041155,0,0,0,0,0,0,0,0,0,0,0,3.06850332877496,0,0,0,6.1029255452741,4.7474728645434,0,0,0,0,0,0,6.50620548679828,4.49514036160772,2.02813092371998,0,0,0,0,6.99128595350457,0,0,0,2.40878391368588,0,0,0,0,0,0,0,8.18497088999697,7.36448556831719,5.73711710414581,0,0,0,0,6.31861109985898,6.89753591827829,0,0,4.49514036160772,0,0,5.22223957072178,4.7474728645434,5.81807583172656,0,0,7.30954507450031,7.84199862138252,7.55130765877716,7.43804834611001,4.7474728645434,6.97018573295499,0,0,0,0,8.06404584885682,0,6.66345284656637,0,0,0,6.23851963098245,5.59732012513146,4.28337104071723,4.99039258082073,6.85979138843204,4.4552005436681,5.63355971008359,4.37184246064306,0,6.21479524770025,0,0
"LS-15576_S84_E1-50","Sst-IRES-Cre",0,13.6987028728478,4.11622105867512,4.61022310016761,5.51313945082285,1.66855925393892,4.32668004659979,7.36126590359324,0,3.57226497607656,0,0,0,0,2.68872290362769,9.16371075818752,0,6.40752835995536,3.69870002325483,0,0,0,0,0,5.14236329266768,4.28697295633936,6.35088399919558,1.66855925393892,4.11622105867512,3.57226497607656,0,0,0,0,0,3.10875758743937,0,0,0,0,0,4.43963722569134,0,4.61022310016761,3.97343175863047,0,0,0,8.56417425020639,4.95237238348238,0,5.62883410229816,0,0,5.38735155896254,0,0,0,0,0,1.39737981273385,0,0,0,0,0,5.16444498067689,6.53164231231751,5.69100491938733,0,0,3.43367570569323,0,0,5.70613784246594,5.9288834909983,3.6368671225041,0,0,0,0,5.40600678007571,0,6.38889293129214,0,1.89674153196288,0,0,0,0,0,0,0,5.14236329266768,5.05049310804395,0,0,0,0,0,0,0,4.28697295633936,5.22873182004492,2.26699545174231,6.35088399919558,0,6.40752835995536,0,6.87073626004789,0,0,6.05243959307642,7.04152971885453,7.61884450917352,5.7506068960325,5.70613784246594,6.41675657643485,0,0,0,0,6.16624372890131,4.51030982195331,6.08753322356088,0,0,0,6.08753322356088,0,6.5569038015809,5.7506068960325,5.34930145596428,5.9417262843645,2.09371380462148,0,0,4.97753525511658,0,0
